fiberID,RA,DEC,z_final,sigma_v_kms,L_corr,thetaE_arcsec_TFGR,RA_est,DEC_est
18.0,135.08006918558766,-0.0328027690174196,0.0002752960135694,69.0297650882656,9.760447996142297,0.1373878918013556,135.08006918558766,-0.0328027690174196
19.0,139.19526446983406,0.215541942128842,0.0002752960135694,69.0297650882656,7.389702912663072,0.1373878918013556,139.19526446983406,0.215541942128842
20.0,130.2092797857651,3.099891717994717,0.0002752960135694,69.0297650882656,8.261542734235924,0.1373878918013556,130.2092797857651,3.099891717994717
21.0,130.87766319580447,2.390398319920441,0.0002752960135694,69.0297650882656,1.0632777124142132,0.1373878918013556,130.87766319580447,2.390398319920441
22.0,138.67598954898148,-0.0963072791583301,0.0002752960135694,69.0297650882656,7.544329498663913,0.1373878918013556,138.67598954898148,-0.0963072791583301
23.0,138.9773939410566,-0.1249068711604427,0.0002752960135694,69.0297650882656,0.6089255196837893,0.1373878918013556,138.9773939410566,-0.1249068711604427
24.0,133.23773458377363,1.6135094368506169,0.0002752960135694,69.0297650882656,2.35634585921388,0.1373878918013556,133.23773458377363,1.6135094368506169
25.0,130.8751981873538,2.407122265136932,0.0002752960135694,69.0297650882656,1.9823974777367384,0.1373878918013556,130.8751981873538,2.407122265136932
26.0,135.37114598056664,0.3058954348930996,0.0002752960135694,69.0297650882656,1.8084745377930445,0.1373878918013556,135.37114598056664,0.3058954348930996
27.0,136.453635607028,1.000760826168383,0.0002752960135694,69.0297650882656,10.363516023644864,0.1373878918013556,136.453635607028,1.000760826168383
28.0,136.76361029482996,0.2092986124367481,0.0002752960135694,69.0297650882656,9.080932418712608,0.1373878918013556,136.76361029482996,0.2092986124367481
29.0,130.2304707522905,0.7966334612992862,0.0002752960135694,69.0297650882656,8.578369895699755,0.1373878918013556,130.2304707522905,0.7966334612992862
30.0,136.5843076623676,3.5531403931497896,0.0002752960135694,69.0297650882656,9.92737969459668,0.1373878918013556,136.5843076623676,3.5531403931497896
31.0,137.33607883830885,-1.7876077436807405,0.0002752960135694,69.0297650882656,7.769113596510474,0.1373878918013556,137.33607883830885,-1.7876077436807405
32.0,140.2156024083894,-1.2315601783991237,0.0002752960135694,69.0297650882656,5.657242936061555,0.1373878918013556,140.2156024083894,-1.2315601783991237
33.0,129.88116408204644,2.3998779984206107,0.0002752960135694,69.0297650882656,9.89903402248355,0.1373878918013556,129.88116408204644,2.3998779984206107
34.0,137.50703409312666,2.847308925002077,0.0002752960135694,69.0297650882656,11.309916441266434,0.1373878918013556,137.50703409312666,2.847308925002077
35.0,134.37877124103588,4.866575842460862,0.0002752960135694,69.0297650882656,9.391901413865323,0.1373878918013556,134.37877124103588,4.866575842460862
36.0,128.4848745372781,-1.0202955675791867,0.0002752960135694,69.0297650882656,9.70030738083724,0.1373878918013556,128.4848745372781,-1.0202955675791867
37.0,136.47427099214414,1.006298520218675,0.0002752960135694,69.0297650882656,9.743995799329028,0.1373878918013556,136.47427099214414,1.006298520218675
38.0,132.14132262017543,2.886564442475516,0.0002752960135694,69.0297650882656,2.168242865131199,0.1373878918013556,132.14132262017543,2.886564442475516
