# Data for PTB_In_CombKnoten-SYRTE_Sr2 
# File generated on: 2025-01-20T17:02:11+01:00
# With the script: 06-procclocks-v3.py 
# 
# t           	ΔA→B             	flag	uA_sys 	uB_sys     
59652.019456	-1.2713537634e-14	1	1.7e-17	2.52485e-18
59652.019468	-1.0827185096e-14	1	1.7e-17	2.52485e-18
59652.019479	-1.2072605590e-14	1	1.7e-17	2.52485e-18
59652.019491	-1.4855191831e-14	1	1.7e-17	2.52485e-18
59652.019502	-1.5048713449e-14	1	1.7e-17	2.52485e-18
59652.019514	-1.3264391958e-14	1	1.7e-17	2.52485e-18
59652.019525	-1.2553998978e-14	1	1.7e-17	2.52485e-18
59652.019537	-1.2988787766e-14	1	1.7e-17	2.52485e-18
59652.019549	-1.4177532439e-14	1	1.7e-17	2.52485e-18
59652.019560	-1.2173663397e-14	1	1.7e-17	2.52485e-18
59652.019572	-1.2351220985e-14	1	1.7e-17	2.52485e-18
59652.019583	-1.2727927876e-14	1	1.7e-17	2.52485e-18
59652.020012	-1.8632607257e-14	1	1.7e-17	2.52485e-18
59652.020023	-1.6806113691e-14	1	1.7e-17	2.52485e-18
59652.020035	-1.6616381699e-14	1	1.7e-17	2.52485e-18
59652.020046	-1.4099306405e-14	1	1.7e-17	2.52485e-18
59652.020058	-1.5354261950e-14	1	1.7e-17	2.52485e-18
59652.020069	-1.4219894251e-14	1	1.7e-17	2.52485e-18
59652.020093	-1.3639734280e-14	1	1.7e-17	2.52485e-18
59652.020104	-1.6226204442e-14	1	1.7e-17	2.52485e-18
59652.020116	-1.4456805978e-14	1	1.7e-17	2.52485e-18
59652.020127	-1.6029166791e-14	1	1.7e-17	2.52485e-18
59652.020139	-1.3472385134e-14	1	1.7e-17	2.52485e-18
59652.020150	-1.3795096216e-14	1	1.7e-17	2.52485e-18
59652.020162	-1.3022313330e-14	1	1.7e-17	2.52485e-18
59652.020174	-1.4986014376e-14	1	1.7e-17	2.52485e-18
59652.020185	-1.3561602267e-14	1	1.7e-17	2.52485e-18
59652.020197	-1.3911660655e-14	1	1.7e-17	2.52485e-18
59652.020208	-1.4569474066e-14	1	1.7e-17	2.52485e-18
59652.020220	-1.4260540821e-14	1	1.7e-17	2.52485e-18
59652.020231	-1.6328455718e-14	1	1.7e-17	2.52485e-18
59652.020243	-1.2644235939e-14	1	1.7e-17	2.52485e-18
59652.020255	-1.5205025756e-14	1	1.7e-17	2.52485e-18
59652.020405	-2.0441782388e-14	1	1.7e-17	2.52485e-18
59652.020417	-1.5041769473e-14	1	1.7e-17	2.52485e-18
59652.020428	-1.4298398958e-14	1	1.7e-17	2.52485e-18
59652.020440	-1.7266973306e-14	1	1.7e-17	2.52485e-18
59652.020451	-1.3513180782e-14	1	1.7e-17	2.52485e-18
59652.020463	-1.2318966817e-14	1	1.7e-17	2.52485e-18
59652.020475	-9.7588258275e-15	1	1.7e-17	2.52485e-18
59652.020486	-1.7343694162e-14	1	1.7e-17	2.52485e-18
59652.020498	-1.4411847163e-14	1	1.7e-17	2.52485e-18
59652.020509	-1.4272404364e-14	1	1.7e-17	2.52485e-18
59652.020521	-1.3452899988e-14	1	1.7e-17	2.52485e-18
59652.020532	-1.5844731296e-14	1	1.7e-17	2.52485e-18
59652.020544	-1.3329102734e-14	1	1.7e-17	2.52485e-18
59652.020556	-1.5637635128e-14	1	1.7e-17	2.52485e-18
59652.020567	-1.4021118488e-14	1	1.7e-17	2.52485e-18
59652.020579	-1.5454188967e-14	1	1.7e-17	2.52485e-18
59652.020590	-1.4246274245e-14	1	1.7e-17	2.52485e-18
59652.020602	-1.5389082627e-14	1	1.7e-17	2.52485e-18
59652.020613	-1.3258727849e-14	1	1.7e-17	2.52485e-18
59652.020625	-1.3824652584e-14	1	1.7e-17	2.52485e-18
59652.020637	-1.4404465271e-14	1	1.7e-17	2.52485e-18
59652.020648	-1.4585870929e-14	1	1.7e-17	2.52485e-18
59652.020660	-1.2018342966e-14	1	1.7e-17	2.52485e-18
59652.020671	-1.3985244102e-14	1	1.7e-17	2.52485e-18
59652.020683	-1.3701906499e-14	1	1.7e-17	2.52485e-18
59652.020694	-1.1284798034e-14	1	1.7e-17	2.52485e-18
59652.020706	-1.3688641963e-14	1	1.7e-17	2.52485e-18
59652.020718	-1.5531916099e-14	1	1.7e-17	2.52485e-18
59652.020729	-1.4236484238e-14	1	1.7e-17	2.52485e-18
59652.020741	-1.2814479397e-14	1	1.7e-17	2.52485e-18
59652.020752	-1.5397978167e-14	1	1.7e-17	2.52485e-18
59652.020764	-1.3415538212e-14	1	1.7e-17	2.52485e-18
59652.020775	-1.5794254908e-14	1	1.7e-17	2.52485e-18
59652.020787	-1.1571485652e-14	1	1.7e-17	2.52485e-18
59652.020799	-1.3263336555e-14	1	1.7e-17	2.52485e-18
59652.020810	-1.1882624570e-14	1	1.7e-17	2.52485e-18
59652.020822	-1.4162268905e-14	1	1.7e-17	2.52485e-18
59652.020833	-1.5082050971e-14	1	1.7e-17	2.52485e-18
59652.020845	-1.4685144038e-14	1	1.7e-17	2.52485e-18
59652.020856	-1.5936152409e-14	1	1.7e-17	2.52485e-18
59652.020868	-1.4180261579e-14	1	1.7e-17	2.52485e-18
59652.020880	-1.3727248030e-14	1	1.7e-17	2.52485e-18
59652.020891	-1.6456380563e-14	1	1.7e-17	2.52485e-18
59652.020903	-1.6052358553e-14	1	1.7e-17	2.52485e-18
59652.020914	-1.4265072447e-14	1	1.7e-17	2.52485e-18
59652.020926	-1.5166009724e-14	1	1.7e-17	2.52485e-18
59652.020937	-1.4707857226e-14	1	1.7e-17	2.52485e-18
59652.020949	-1.6214524704e-14	1	1.7e-17	2.52485e-18
59652.020961	-1.3695374180e-14	1	1.7e-17	2.52485e-18
59652.020972	-1.6686841287e-14	1	1.7e-17	2.52485e-18
59652.020984	-1.8098237041e-14	1	1.7e-17	2.52485e-18
59652.020995	-1.4485200216e-14	1	1.7e-17	2.52485e-18
59652.021007	-1.6120926717e-14	1	1.7e-17	2.52485e-18
59652.021019	-1.5064559741e-14	1	1.7e-17	2.52485e-18
59652.021030	-1.7617866869e-14	1	1.7e-17	2.52485e-18
59652.021042	-1.4159605834e-14	1	1.7e-17	2.52485e-18
59652.021053	-1.4390322362e-14	1	1.7e-17	2.52485e-18
59652.021065	-1.2473403793e-14	1	1.7e-17	2.52485e-18
59652.021076	-1.3225364068e-14	1	1.7e-17	2.52485e-18
59652.021088	-1.2567276220e-14	1	1.7e-17	2.52485e-18
59652.021100	-1.3947433398e-14	1	1.7e-17	2.52485e-18
59652.021111	-1.0867742727e-14	1	1.7e-17	2.52485e-18
59652.021123	-1.1933551579e-14	1	1.7e-17	2.52485e-18
59652.021134	-1.4399476247e-14	1	1.7e-17	2.52485e-18
59652.021146	-1.4200879208e-14	1	1.7e-17	2.52485e-18
59652.021157	-1.4170693495e-14	1	1.7e-17	2.52485e-18
59652.021169	-1.1610089179e-14	1	1.7e-17	2.52485e-18
59652.021181	-1.2196977979e-14	1	1.7e-17	2.52485e-18
59652.021192	-1.5015133674e-14	1	1.7e-17	2.52485e-18
59652.021204	-1.4328297527e-14	1	1.7e-17	2.52485e-18
59652.021215	-1.6492769945e-14	1	1.7e-17	2.52485e-18
59652.021227	-1.5232168927e-14	1	1.7e-17	2.52485e-18
59652.021238	-1.5995776752e-14	1	1.7e-17	2.52485e-18
59652.021250	-1.5553296905e-14	1	1.7e-17	2.52485e-18
