# Data for PTB_Sr3_CombKnoten-SYRTE_Sr2 
# File generated on: 2025-01-20T17:04:07+01:00
# With the script: 06-procclocks-v3.py 
# 
# t           	ΔA→B             	flag	uA_sys 	uB_sys    
59639.002245	-6.5957015647e-15	1	1.7e-17	2.8864600000000003e-18
59639.002257	-5.4753260031e-15	1	1.7e-17	2.88635e-18
59639.002269	-4.6701551182e-15	1	1.7e-17	2.8862500000000003e-18
59639.002280	-6.5205638130e-15	1	1.7e-17	2.8861500000000002e-18
59639.002292	-6.3718053457e-15	1	1.7e-17	2.88605e-18
59639.002303	-6.5994166512e-15	1	1.7e-17	2.8859500000000004e-18
59639.002315	-6.8847456287e-15	1	1.7e-17	2.8858500000000003e-18
59639.002326	-3.8274979432e-15	1	1.7e-17	2.88574e-18
59639.002338	-5.9606716467e-15	1	1.7e-17	2.8856400000000004e-18
59639.002350	-5.1643607264e-15	1	1.7e-17	2.8855400000000003e-18
59639.002361	-5.9075101649e-15	1	1.7e-17	2.88544e-18
59639.002373	-6.1032620201e-15	1	1.7e-17	2.8855500000000004e-18
59639.002384	-7.5379545677e-15	1	1.7e-17	2.8856600000000003e-18
59639.002396	-5.7987968743e-15	1	1.7e-17	2.8857800000000002e-18
59639.002407	-2.9244396957e-15	1	1.7e-17	2.88589e-18
59639.002419	-5.1027170567e-15	1	1.7e-17	2.886e-18
59639.002431	-2.7554159651e-15	1	1.7e-17	2.8861200000000002e-18
59639.002442	-4.7236588013e-15	1	1.7e-17	2.88623e-18
59639.002454	-5.1921849117e-15	1	1.7e-17	2.8863400000000003e-18
59639.002465	-6.0559992757e-15	1	1.7e-17	2.8864600000000003e-18
59639.002477	-6.3442987978e-15	1	1.7e-17	2.88657e-18
59639.002488	-5.5028401744e-15	1	1.7e-17	2.8866800000000003e-18
59639.002500	-3.6256499918e-15	1	1.7e-17	2.8868e-18
59639.002512	-4.0760682319e-15	1	1.7e-17	2.88691e-18
59639.002523	-5.6781277136e-15	1	1.7e-17	2.8870200000000004e-18
59639.002535	-5.8293154714e-15	1	1.7e-17	2.8871400000000003e-18
59639.002546	-5.6418416691e-15	1	1.7e-17	2.88725e-18
59639.002558	-6.7423881894e-15	1	1.7e-17	2.8873600000000004e-18
59639.002569	-7.9919244169e-15	1	1.7e-17	2.8874700000000002e-18
59639.002581	-8.1452585562e-15	1	1.7e-17	2.8875900000000002e-18
59639.002593	-6.9673254118e-15	1	1.7e-17	2.8877e-18
59639.002604	-6.9708990438e-15	1	1.7e-17	2.8878100000000003e-18
