# Data for PTB_Yb_CombKnoten-SYRTE_Sr2 
# File generated on: 2025-01-20T17:03:35+01:00
# With the script: 06-procclocks-v3.py 
# 
# t           	ΔA→B             	flag	uA_sys 	uB_sys 
59639.002986	-7.5954884336e-15	1	1.7e-17	2.7e-18
59639.002998	-7.4891442941e-15	1	1.7e-17	2.7e-18
59639.003009	-6.7276523572e-15	1	1.7e-17	2.7e-18
59639.003021	-7.0026737908e-15	1	1.7e-17	2.7e-18
59639.003032	-4.3719639454e-15	1	1.7e-17	2.7e-18
59639.003044	-5.8770085085e-15	1	1.7e-17	2.7e-18
59639.003056	-4.6597654121e-15	1	1.7e-17	2.7e-18
59639.003067	-6.0436088778e-15	1	1.7e-17	2.7e-18
59639.003079	-3.4818932541e-15	1	1.7e-17	2.7e-18
59639.003090	-4.0873735806e-15	1	1.7e-17	2.7e-18
59639.003102	-6.3607185315e-15	1	1.7e-17	2.7e-18
59639.003113	-5.4218595894e-15	1	1.7e-17	2.7e-18
59639.003125	-7.0511105228e-15	1	1.7e-17	2.7e-18
59639.003137	-6.5832569566e-15	1	1.7e-17	2.7e-18
59639.003148	-7.5463266414e-15	1	1.7e-17	2.7e-18
59639.003160	-6.6120425243e-15	1	1.7e-17	2.7e-18
59639.003171	-6.4146067676e-15	1	1.7e-17	2.7e-18
59639.003183	-6.0328346187e-15	1	1.7e-17	2.7e-18
59639.003194	-6.6034629276e-15	1	1.7e-17	2.7e-18
59639.003206	-6.1418892636e-15	1	1.7e-17	2.7e-18
59639.003218	-6.3324250899e-15	1	1.7e-17	2.7e-18
59639.003229	-3.9460334279e-15	1	1.7e-17	2.7e-18
59639.003241	-5.9238706063e-15	1	1.7e-17	2.7e-18
59639.003252	-6.6180285061e-15	1	1.7e-17	2.7e-18
59639.003264	-6.7891562665e-15	1	1.7e-17	2.7e-18
59639.003275	-5.7140961206e-15	1	1.7e-17	2.7e-18
59639.003287	-4.6887923841e-15	1	1.7e-17	2.7e-18
59639.003299	-7.3688876385e-15	1	1.7e-17	2.7e-18
59639.003310	-6.7590916791e-15	1	1.7e-17	2.7e-18
59639.003495	-3.4315117344e-15	1	1.7e-17	2.7e-18
59639.003507	-5.0173463000e-15	1	1.7e-17	2.7e-18
59639.003519	-5.9529577177e-15	1	1.7e-17	2.7e-18
59639.003530	-3.9005172654e-15	1	1.7e-17	2.7e-18
59639.003542	-4.8763627481e-15	1	1.7e-17	2.7e-18
59639.003553	-4.1914705417e-15	1	1.7e-17	2.7e-18
59639.003565	-3.4858200988e-15	1	1.7e-17	2.7e-18
59639.003576	-4.0190298802e-15	1	1.7e-17	2.7e-18
59639.003588	-5.1871831822e-15	1	1.7e-17	2.7e-18
59639.003600	-6.1667344340e-15	1	1.7e-17	2.7e-18
59639.003611	-6.9711658592e-15	1	1.7e-17	2.7e-18
59639.003623	-6.5109584594e-15	1	1.7e-17	2.7e-18
59639.003634	-4.5117497927e-15	1	1.7e-17	2.7e-18
59639.003646	-4.1389316291e-15	1	1.7e-17	2.7e-18
59639.003657	-4.4508540530e-15	1	1.7e-17	2.7e-18
59639.003669	-3.4883798324e-15	1	1.7e-17	2.7e-18
59639.003681	-4.5464950842e-15	1	1.7e-17	2.7e-18
59639.003692	-6.5381770161e-15	1	1.7e-17	2.7e-18
59639.003704	-5.2457631338e-15	1	1.7e-17	2.7e-18
59639.003715	-4.2065900798e-15	1	1.7e-17	2.7e-18
59639.003727	-4.1492103739e-15	1	1.7e-17	2.7e-18
59639.003738	-5.9264277988e-15	1	1.7e-17	2.7e-18
59639.003750	-6.1646575092e-15	1	1.7e-17	2.7e-18
59639.003762	-7.9610805592e-15	1	1.7e-17	2.7e-18
59639.003773	-6.5954152675e-15	1	1.7e-17	2.7e-18
59639.003785	-6.1342735904e-15	1	1.7e-17	2.7e-18
59639.003796	-6.2543007001e-15	1	1.7e-17	2.7e-18
59639.003808	-4.6862800844e-15	1	1.7e-17	2.7e-18
59639.003819	-4.4585493473e-15	1	1.7e-17	2.7e-18
59639.003831	-7.7089324033e-15	1	1.7e-17	2.7e-18
59639.003843	-7.8088933025e-15	1	1.7e-17	2.7e-18
59639.003854	-9.4713801147e-15	1	1.7e-17	2.7e-18
59639.003866	-9.0971931458e-15	1	1.7e-17	2.7e-18
59639.003877	-7.2660375099e-15	1	1.7e-17	2.7e-18
59639.003889	-6.6111590689e-15	1	1.7e-17	2.7e-18
59639.003900	-6.4894302700e-15	1	1.7e-17	2.7e-18
59639.003912	-5.3852110149e-15	1	1.7e-17	2.7e-18
59639.003924	-5.8797215550e-15	1	1.7e-17	2.7e-18
59639.003935	-5.8943591314e-15	1	1.7e-17	2.7e-18
59639.003947	-8.3380839126e-15	1	1.7e-17	2.7e-18
59639.003958	-7.0361036401e-15	1	1.7e-17	2.7e-18
59639.003970	-5.6690661551e-15	1	1.7e-17	2.7e-18
59639.003981	-7.6083065832e-15	1	1.7e-17	2.7e-18
59639.003993	-7.4665666309e-15	1	1.7e-17	2.7e-18
59639.004005	-7.7680248098e-15	1	1.7e-17	2.7e-18
59639.004016	-7.6564460067e-15	1	1.7e-17	2.7e-18
59639.004028	-7.2322375072e-15	1	1.7e-17	2.7e-18
59639.004039	-6.2548250135e-15	1	1.7e-17	2.7e-18
59639.004051	-5.8409172816e-15	1	1.7e-17	2.7e-18
59639.004062	-4.7823259973e-15	1	1.7e-17	2.7e-18
59639.004074	-5.6530250451e-15	1	1.7e-17	2.7e-18
59639.004086	-4.6911251129e-15	1	1.7e-17	2.7e-18
59639.004097	-3.6196504575e-15	1	1.7e-17	2.7e-18
59639.004109	-5.0980719280e-15	1	1.7e-17	2.7e-18
59639.004120	-6.2473279249e-15	1	1.7e-17	2.7e-18
59639.004132	-6.6232309825e-15	1	1.7e-17	2.7e-18
59639.004144	-6.1418553823e-15	1	1.7e-17	2.7e-18
59639.004155	-6.4402744070e-15	1	1.7e-17	2.7e-18
59639.004167	-2.8567490577e-15	1	1.7e-17	2.7e-18
59639.004178	-3.8346807825e-15	1	1.7e-17	2.7e-18
59639.004190	-4.9947932007e-15	1	1.7e-17	2.7e-18
59639.004201	-4.2312590674e-15	1	1.7e-17	2.7e-18
59639.004213	-3.9062626899e-15	1	1.7e-17	2.7e-18
59639.004225	-6.0720285272e-15	1	1.7e-17	2.7e-18
59639.004236	-7.0060127946e-15	1	1.7e-17	2.7e-18
59639.004248	-7.9480023705e-15	1	1.7e-17	2.7e-18
59639.004259	-6.2425650586e-15	1	1.7e-17	2.7e-18
59639.004271	-5.4192930796e-15	1	1.7e-17	2.7e-18
59639.004282	-4.3823553456e-15	1	1.7e-17	2.7e-18
59639.004294	-3.3134446589e-15	1	1.7e-17	2.7e-18
59639.004306	-3.7986022612e-15	1	1.7e-17	2.7e-18
59639.004317	-4.5447586666e-15	1	1.7e-17	2.7e-18
59639.004329	-5.5888182537e-15	1	1.7e-17	2.7e-18
59639.004340	-6.8206777506e-15	1	1.7e-17	2.7e-18
59639.004352	-5.8349863569e-15	1	1.7e-17	2.7e-18
59639.004363	-6.8005361542e-15	1	1.7e-17	2.7e-18
59639.004375	-5.2394400328e-15	1	1.7e-17	2.7e-18
59639.004387	-8.0425422588e-15	1	1.7e-17	2.7e-18
59639.004398	-7.9780517113e-15	1	1.7e-17	2.7e-18
59639.004410	-7.7447517326e-15	1	1.7e-17	2.7e-18
59639.004421	-6.4498001395e-15	1	1.7e-17	2.7e-18
59639.004433	-5.1559132669e-15	1	1.7e-17	2.7e-18
59639.004444	-5.3521784240e-15	1	1.7e-17	2.7e-18
59639.004456	-3.6580286733e-15	1	1.7e-17	2.7e-18
59639.004468	-1.1977308454e-15	1	1.7e-17	2.7e-18
59639.004479	-3.3811480024e-15	1	1.7e-17	2.7e-18
