# Data for INRIM_ITYb1-SYRTE_Sr2 
# File generated on: 2025-01-20T17:03:56+01:00
# With the script: 06-procclocks-v3.py 
# 
# t           	ΔA→B             	flag	uA_sys 	uB_sys
59639.002870	-1.9955819453e-15	1	1.7e-17	2e-17
59639.002882	-6.3465725653e-15	1	1.7e-17	2e-17
59639.002894	-5.9612273544e-15	1	1.7e-17	2e-17
59639.002905	-4.9448156749e-15	1	1.7e-17	2e-17
59639.002917	-4.9565465444e-15	1	1.7e-17	2e-17
59639.002928	-6.3038491710e-15	1	1.7e-17	2e-17
59639.002940	-5.9768987274e-15	1	1.7e-17	2e-17
59639.002951	-1.0923156552e-14	1	1.7e-17	2e-17
59639.002963	-1.0226682957e-14	1	1.7e-17	2e-17
59639.002975	-5.8235120766e-15	1	1.7e-17	2e-17
59639.002986	-4.7314791495e-15	1	1.7e-17	2e-17
59639.002998	-9.6027795129e-15	1	1.7e-17	2e-17
59639.003009	-8.8701117627e-15	1	1.7e-17	2e-17
59639.003021	-7.1840926943e-15	1	1.7e-17	2e-17
59639.003032	-4.3446002372e-15	1	1.7e-17	2e-17
59639.003044	-8.3387932429e-15	1	1.7e-17	2e-17
59639.003056	-3.5047038930e-15	1	1.7e-17	2e-17
59639.003067	-3.9893554953e-15	1	1.7e-17	2e-17
59639.003079	-4.2988881256e-15	1	1.7e-17	2e-17
59639.003090	-4.4233009717e-15	1	1.7e-17	2e-17
59639.003102	-6.7020286269e-15	1	1.7e-17	2e-17
59639.003113	-6.3235082355e-15	1	1.7e-17	2e-17
59639.003125	-6.2792066904e-15	1	1.7e-17	2e-17
59639.003137	-5.3466909817e-15	1	1.7e-17	2e-17
59639.003148	-7.5046499693e-15	1	1.7e-17	2e-17
59639.003160	-6.9438128530e-15	1	1.7e-17	2e-17
59639.003171	-5.7919505096e-15	1	1.7e-17	2e-17
59639.003183	-6.0735058701e-15	1	1.7e-17	2e-17
59639.003194	-8.2735114342e-15	1	1.7e-17	2e-17
59639.003206	-7.9438243345e-15	1	1.7e-17	2e-17
59639.003218	-4.5976668037e-15	1	1.7e-17	2e-17
59639.003229	-1.6732186625e-15	1	1.7e-17	2e-17
59639.003241	-7.1737537719e-15	1	1.7e-17	2e-17
59639.003252	-7.3233132122e-15	1	1.7e-17	2e-17
59639.003264	-8.1333982596e-15	1	1.7e-17	2e-17
59639.003275	-6.6068415328e-15	1	1.7e-17	2e-17
59639.003287	-6.9661063318e-15	1	1.7e-17	2e-17
59639.003299	-5.5401908642e-15	1	1.7e-17	2e-17
59639.003310	-2.2863809587e-15	1	1.7e-17	2e-17
59639.003495	-3.1106111973e-15	1	1.7e-17	2e-17
59639.003507	-5.8412864798e-15	1	1.7e-17	2e-17
59639.003519	-5.9848095166e-15	1	1.7e-17	2e-17
59639.003530	-3.7771825635e-15	1	1.7e-17	2e-17
59639.003542	-4.3134701348e-15	1	1.7e-17	2e-17
59639.003553	-3.4848473685e-15	1	1.7e-17	2e-17
59639.003565	-7.2858668094e-15	1	1.7e-17	2e-17
59639.003576	-6.0829419423e-15	1	1.7e-17	2e-17
59639.003588	-6.1340774728e-15	1	1.7e-17	2e-17
59639.003600	-7.2497051674e-15	1	1.7e-17	2e-17
59639.003611	-7.5325346767e-15	1	1.7e-17	2e-17
59639.003623	-6.9434456385e-15	1	1.7e-17	2e-17
59639.003634	-3.9343763263e-15	1	1.7e-17	2e-17
59639.003646	-4.8494234117e-15	1	1.7e-17	2e-17
59639.003657	-1.3286499688e-15	1	1.7e-17	2e-17
59639.003669	1.6413912194e-15	1	1.7e-17	2e-17
59639.003681	-6.0676250322e-15	1	1.7e-17	2e-17
59639.003692	-5.8376066055e-15	1	1.7e-17	2e-17
59639.003704	-5.5397304284e-15	1	1.7e-17	2e-17
59639.003715	-4.8061828772e-15	1	1.7e-17	2e-17
59639.003727	-6.7589752155e-15	1	1.7e-17	2e-17
59639.003738	-7.8545180884e-15	1	1.7e-17	2e-17
59639.003750	-5.5372854290e-15	1	1.7e-17	2e-17
59639.003762	-6.4743813084e-15	1	1.7e-17	2e-17
59639.003773	-7.6028065047e-15	1	1.7e-17	2e-17
59639.003785	-8.8760172176e-15	1	1.7e-17	2e-17
59639.003796	-5.6824253516e-15	1	1.7e-17	2e-17
59639.003808	-2.8882183937e-15	1	1.7e-17	2e-17
59639.003819	-3.9949348402e-15	1	1.7e-17	2e-17
59639.003831	-8.3230033569e-15	1	1.7e-17	2e-17
59639.003843	-1.0475288756e-14	1	1.7e-17	2e-17
59639.003854	-8.6750498350e-15	1	1.7e-17	2e-17
59639.003866	-7.7236130577e-15	1	1.7e-17	2e-17
59639.003877	-7.4866295197e-15	1	1.7e-17	2e-17
59639.003889	-7.1370729649e-15	1	1.7e-17	2e-17
59639.003900	-5.4406325827e-15	1	1.7e-17	2e-17
59639.003912	-3.7189154750e-15	1	1.7e-17	2e-17
59639.003924	-7.5778999033e-15	1	1.7e-17	2e-17
59639.003935	-6.2844969925e-15	1	1.7e-17	2e-17
59639.003947	-7.0383519374e-15	1	1.7e-17	2e-17
59639.003958	-5.4051114354e-15	1	1.7e-17	2e-17
59639.003970	-4.5937986475e-15	1	1.7e-17	2e-17
59639.003981	-7.2840869628e-15	1	1.7e-17	2e-17
59639.003993	-5.5477188735e-15	1	1.7e-17	2e-17
59639.004005	-8.1764939859e-15	1	1.7e-17	2e-17
59639.004016	-7.3570935824e-15	1	1.7e-17	2e-17
59639.004028	-7.5933579130e-15	1	1.7e-17	2e-17
59639.004039	-6.6453862317e-15	1	1.7e-17	2e-17
59639.004051	-5.4400515326e-15	1	1.7e-17	2e-17
59639.004062	-6.5413247859e-15	1	1.7e-17	2e-17
59639.004074	-7.0329304814e-15	1	1.7e-17	2e-17
59639.004086	-6.8522933420e-15	1	1.7e-17	2e-17
59639.004097	-4.1586542883e-15	1	1.7e-17	2e-17
59639.004109	-1.9440778107e-15	1	1.7e-17	2e-17
59639.004120	-6.5051742881e-15	1	1.7e-17	2e-17
59639.004132	-6.7197280892e-15	1	1.7e-17	2e-17
59639.004144	-6.6503287332e-15	1	1.7e-17	2e-17
59639.004155	-6.6193220138e-15	1	1.7e-17	2e-17
59639.004167	-5.0667911867e-15	1	1.7e-17	2e-17
59639.004178	-3.6387422046e-15	1	1.7e-17	2e-17
59639.004190	-6.0888101148e-15	1	1.7e-17	2e-17
59639.004201	-5.9048861899e-15	1	1.7e-17	2e-17
59639.004213	-6.0227305905e-15	1	1.7e-17	2e-17
59639.004225	-7.4352888113e-15	1	1.7e-17	2e-17
59639.004236	-7.3057005747e-15	1	1.7e-17	2e-17
59639.004248	-7.2412941378e-15	1	1.7e-17	2e-17
