# Data for NPL-Yb+(E3)-NPL-Sr1 
# File generated on: 2024-04-22T14:53:18+02:00
# With the script: convert-to-rocit.py 
# 
# t           	ΔA→B            	flag
59648.004016	3.8010033793e-16	1	2.23e-17	3.2e-18
59648.004028	3.7514490569e-16	1	2.23e-17	3.2e-18
59648.004039	3.6997459663e-16	1	2.23e-17	3.2e-18
59648.004051	3.9940348947e-16	1	2.23e-17	3.2e-18
59648.004062	4.3222173780e-16	1	2.23e-17	3.2e-18
59648.004074	3.9811897819e-16	1	2.23e-17	3.2e-18
59648.004086	3.8396619089e-16	1	2.23e-17	3.2e-18
59648.004097	4.2703062537e-16	1	2.23e-17	3.2e-18
59648.004109	3.7995567380e-16	1	2.23e-17	3.2e-18
59648.004120	3.2110462595e-16	1	2.23e-17	3.2e-18
59648.004132	3.2266455890e-16	1	2.23e-17	3.2e-18
59648.004144	3.3839784321e-16	1	2.23e-17	3.2e-18
59648.004155	3.0822530725e-16	1	2.23e-17	3.2e-18
59648.004167	2.6701213277e-16	1	2.23e-17	3.2e-18
59648.004178	2.7078040567e-16	1	2.23e-17	3.2e-18
59648.004190	2.7916049271e-16	1	2.23e-17	3.2e-18
59648.004201	2.7817424783e-16	1	2.23e-17	3.2e-18
59648.004213	2.6683009272e-16	1	2.23e-17	3.2e-18
59648.004225	2.7331163288e-16	1	2.23e-17	3.2e-18
59648.004236	3.7267178694e-16	1	2.23e-17	3.2e-18
59648.004248	5.5447361521e-16	1	2.23e-17	3.2e-18
59648.004259	6.1423387143e-16	1	2.23e-17	3.2e-18
59648.004271	6.2266792591e-16	1	2.23e-17	3.2e-18
59648.004282	6.0192042035e-16	1	2.23e-17	3.2e-18
59648.004294	6.3224061591e-16	1	2.23e-17	3.2e-18
59648.004306	6.2961690798e-16	1	2.23e-17	3.2e-18
59648.004317	6.4342345980e-16	1	2.23e-17	3.2e-18
59648.004329	6.6896820889e-16	1	2.23e-17	3.2e-18
59648.004340	7.4350335110e-16	1	2.23e-17	3.2e-18
59648.004352	7.5433022564e-16	1	2.23e-17	3.2e-18
59648.004363	7.8545335935e-16	1	2.23e-17	3.2e-18
59648.004375	5.7171407903e-16	1	2.23e-17	3.2e-18
59648.004387	4.9190376576e-16	1	2.23e-17	3.2e-18
59648.004398	5.2434363193e-16	1	2.23e-17	3.2e-18
59648.004410	5.2085293061e-16	1	2.23e-17	3.2e-18
59648.004421	3.8416894664e-16	1	2.23e-17	3.2e-18
59648.004433	2.8823898677e-16	1	2.23e-17	3.2e-18
59648.004444	2.8472197098e-16	1	2.23e-17	3.2e-18
59648.004456	3.0669612548e-16	1	2.23e-17	3.2e-18
59648.004468	2.9766317101e-16	1	2.23e-17	3.2e-18
59648.004479	2.7623885855e-16	1	2.23e-17	3.2e-18
59648.004491	2.9363265844e-16	1	2.23e-17	3.2e-18
59648.004502	3.1210397447e-16	1	2.23e-17	3.2e-18
59648.004514	4.1522958111e-16	1	2.23e-17	3.2e-18
59648.004525	4.4367227457e-16	1	2.23e-17	3.2e-18
59648.004537	4.4005543882e-16	1	2.23e-17	3.2e-18
59648.004549	4.5729535529e-16	1	2.23e-17	3.2e-18
59648.004560	4.5855299383e-16	1	2.23e-17	3.2e-18
59648.004572	4.7818331807e-16	1	2.23e-17	3.2e-18
59648.004583	4.7708410298e-16	1	2.23e-17	3.2e-18
59648.004595	4.8615947265e-16	1	2.23e-17	3.2e-18
59648.004606	4.4213558515e-16	1	2.23e-17	3.2e-18
59648.004618	4.3904310082e-16	1	2.23e-17	3.2e-18
59648.004630	4.8405641593e-16	1	2.23e-17	3.2e-18
59648.004641	4.2150704232e-16	1	2.23e-17	3.2e-18
59648.004653	3.6513631927e-16	1	2.23e-17	3.2e-18
59648.004664	3.8377907458e-16	1	2.23e-17	3.2e-18
59648.004676	3.7066153768e-16	1	2.23e-17	3.2e-18
59648.004688	4.5561346695e-16	1	2.23e-17	3.2e-18
59648.004699	4.0972873208e-16	1	2.23e-17	3.2e-18
59648.004711	4.1296582294e-16	1	2.23e-17	3.2e-18
59648.004722	4.2095934645e-16	1	2.23e-17	3.2e-18
59648.004734	4.3438234594e-16	1	2.23e-17	3.2e-18
59648.004745	4.5066615699e-16	1	2.23e-17	3.2e-18
59648.004757	4.3733939588e-16	1	2.23e-17	3.2e-18
59648.004769	4.6079972086e-16	1	2.23e-17	3.2e-18
59648.004780	5.1027911939e-16	1	2.23e-17	3.2e-18
59648.004792	5.1828772448e-16	1	2.23e-17	3.2e-18
59648.004803	5.2244710146e-16	1	2.23e-17	3.2e-18
59648.004815	5.4222111292e-16	1	2.23e-17	3.2e-18
59648.004826	5.5265177992e-16	1	2.23e-17	3.2e-18
59648.004838	5.2098752248e-16	1	2.23e-17	3.2e-18
59648.004850	5.2849466901e-16	1	2.23e-17	3.2e-18
