# Data for PTB_In_CombKnoten-INRIM_ITYb1 
# File generated on: 2025-01-20T17:01:57+01:00
# With the script: 06-procclocks-v3.py 
# 
# t           	ΔA→B             	flag	uA_sys	uB_sys     
59639.739282	-1.7248300464e-14	1	2e-17	2.52485e-18
59639.739294	-1.8459005314e-14	1	2e-17	2.52485e-18
59639.739306	-1.3741231697e-14	1	2e-17	2.52485e-18
59639.739317	-1.4245351826e-14	1	2e-17	2.52485e-18
59639.739329	-1.6407855740e-14	1	2e-17	2.52485e-18
59639.739340	-1.3804152693e-14	1	2e-17	2.52485e-18
59639.739352	-1.5483233727e-14	1	2e-17	2.52485e-18
59639.739363	-1.3713780206e-14	1	2e-17	2.52485e-18
59639.739375	-1.1161395498e-14	1	2e-17	2.52485e-18
59639.739387	-1.1143834811e-14	1	2e-17	2.52485e-18
59639.739398	-7.6244849125e-15	1	2e-17	2.52485e-18
59639.739410	-7.0835052979e-15	1	2e-17	2.52485e-18
59639.739421	-8.7123132330e-15	1	2e-17	2.52485e-18
59639.739433	-9.5677436649e-15	1	2e-17	2.52485e-18
59639.739444	-9.8273880624e-15	1	2e-17	2.52485e-18
59639.739456	-9.4723990953e-15	1	2e-17	2.52485e-18
59639.739468	-6.6254222567e-15	1	2e-17	2.52485e-18
59639.739479	-6.7747346836e-15	1	2e-17	2.52485e-18
59639.739491	-1.1008986318e-14	1	2e-17	2.52485e-18
59639.739502	-1.2779690060e-14	1	2e-17	2.52485e-18
59639.739514	-1.0773899100e-14	1	2e-17	2.52485e-18
59639.739525	-9.7089982674e-15	1	2e-17	2.52485e-18
59639.739537	-1.1389576009e-14	1	2e-17	2.52485e-18
59639.739549	-1.0599613601e-14	1	2e-17	2.52485e-18
59639.739560	-8.6991969279e-15	1	2e-17	2.52485e-18
59639.739572	-8.7217398627e-15	1	2e-17	2.52485e-18
59639.739583	-7.3709764217e-15	1	2e-17	2.52485e-18
59639.739595	-7.8316852650e-15	1	2e-17	2.52485e-18
59639.739606	-7.7300497817e-15	1	2e-17	2.52485e-18
59639.739618	-1.0894095616e-14	1	2e-17	2.52485e-18
59639.739630	-1.0961073900e-14	1	2e-17	2.52485e-18
59639.739641	-7.2318224610e-15	1	2e-17	2.52485e-18
59639.739676	-8.3368353860e-15	1	2e-17	2.52485e-18
59639.739687	-9.4625565725e-15	1	2e-17	2.52485e-18
59639.739699	-9.2720546274e-15	1	2e-17	2.52485e-18
59639.739711	-9.7034002266e-15	1	2e-17	2.52485e-18
59639.739722	-1.1187406185e-14	1	2e-17	2.52485e-18
59639.739734	-8.6167992568e-15	1	2e-17	2.52485e-18
59639.739745	-1.0629440172e-14	1	2e-17	2.52485e-18
59639.739757	-6.7910807254e-15	1	2e-17	2.52485e-18
59639.739769	-7.6045084875e-15	1	2e-17	2.52485e-18
59639.739780	-9.0796121300e-15	1	2e-17	2.52485e-18
59639.739792	-8.1673212234e-15	1	2e-17	2.52485e-18
59639.739803	-9.9969513529e-15	1	2e-17	2.52485e-18
59639.739815	-9.0006381661e-15	1	2e-17	2.52485e-18
59639.739826	-8.4431795255e-15	1	2e-17	2.52485e-18
59639.739838	-8.7413850979e-15	1	2e-17	2.52485e-18
59639.739850	-8.5720454240e-15	1	2e-17	2.52485e-18
59639.739861	-1.0990270278e-14	1	2e-17	2.52485e-18
59639.739873	-1.0334140770e-14	1	2e-17	2.52485e-18
59639.739884	-9.1774114011e-15	1	2e-17	2.52485e-18
59639.739896	-7.2943631387e-15	1	2e-17	2.52485e-18
59639.739907	-8.4169308215e-15	1	2e-17	2.52485e-18
59639.739919	-9.6979682043e-15	1	2e-17	2.52485e-18
59639.739931	-1.0145935978e-14	1	2e-17	2.52485e-18
59639.739942	-1.3085202985e-14	1	2e-17	2.52485e-18
59639.739954	-1.1330317584e-14	1	2e-17	2.52485e-18
59639.739965	-1.1929183430e-14	1	2e-17	2.52485e-18
59639.739977	-1.0506167232e-14	1	2e-17	2.52485e-18
59639.739988	-1.0480148921e-14	1	2e-17	2.52485e-18
59639.740000	-9.3654789734e-15	1	2e-17	2.52485e-18
59639.740012	-6.6136628983e-15	1	2e-17	2.52485e-18
59639.740023	-7.0772956994e-15	1	2e-17	2.52485e-18
59639.740035	-7.9717743501e-15	1	2e-17	2.52485e-18
59639.740046	-1.2272771334e-14	1	2e-17	2.52485e-18
59639.740058	-8.1537627670e-15	1	2e-17	2.52485e-18
59639.740069	-8.1526455305e-15	1	2e-17	2.52485e-18
59639.740081	-1.0262679141e-14	1	2e-17	2.52485e-18
59639.740093	-9.9159326515e-15	1	2e-17	2.52485e-18
59639.740104	-7.7731222541e-15	1	2e-17	2.52485e-18
59639.740116	-8.5951897523e-15	1	2e-17	2.52485e-18
59639.740127	-8.3535431109e-15	1	2e-17	2.52485e-18
59639.740139	-8.0795703041e-15	1	2e-17	2.52485e-18
59639.740150	-7.3041988853e-15	1	2e-17	2.52485e-18
59639.740162	-8.4101003478e-15	1	2e-17	2.52485e-18
59639.740174	-7.1233522688e-15	1	2e-17	2.52485e-18
59639.766134	-6.8941078839e-15	1	2e-17	2.52485e-18
59639.766146	-6.1983575621e-15	1	2e-17	2.52485e-18
59639.766157	-8.4893148690e-15	1	2e-17	2.52485e-18
59639.766169	-8.3103478187e-15	1	2e-17	2.52485e-18
59639.766181	-9.9058292425e-15	1	2e-17	2.52485e-18
59639.766192	-9.2694135787e-15	1	2e-17	2.52485e-18
59639.766204	-1.0857381820e-14	1	2e-17	2.52485e-18
59639.766215	-9.8228361073e-15	1	2e-17	2.52485e-18
59639.766227	-9.0845952248e-15	1	2e-17	2.52485e-18
59639.766238	-9.6534312120e-15	1	2e-17	2.52485e-18
59639.766250	-1.0239803322e-14	1	2e-17	2.52485e-18
59639.766262	-1.1099668819e-14	1	2e-17	2.52485e-18
59639.766273	-8.8648460792e-15	1	2e-17	2.52485e-18
59639.766285	-1.0816188067e-14	1	2e-17	2.52485e-18
59639.766296	-9.4890102584e-15	1	2e-17	2.52485e-18
59639.766308	-8.7981041181e-15	1	2e-17	2.52485e-18
59639.766319	-8.7423269985e-15	1	2e-17	2.52485e-18
59639.766331	-8.4474146902e-15	1	2e-17	2.52485e-18
59639.766389	-8.5368478169e-15	1	2e-17	2.52485e-18
59639.766400	-7.6144551954e-15	1	2e-17	2.52485e-18
59639.766412	-9.1517107274e-15	1	2e-17	2.52485e-18
59639.766424	-9.6652439334e-15	1	2e-17	2.52485e-18
59639.766435	-1.1917354615e-14	1	2e-17	2.52485e-18
59639.766447	-1.0262588508e-14	1	2e-17	2.52485e-18
59639.766458	-7.8237460252e-15	1	2e-17	2.52485e-18
59639.766470	-7.5732521247e-15	1	2e-17	2.52485e-18
59639.766481	-7.3147173404e-15	1	2e-17	2.52485e-18
59639.766493	-6.9746827400e-15	1	2e-17	2.52485e-18
59639.766505	-7.9730660754e-15	1	2e-17	2.52485e-18
59639.766516	-8.6955970378e-15	1	2e-17	2.52485e-18
59639.766528	-7.3899381013e-15	1	2e-17	2.52485e-18
59639.766539	-8.0292650173e-15	1	2e-17	2.52485e-18
59639.766551	-8.4114581416e-15	1	2e-17	2.52485e-18
59639.766563	-6.0721437237e-15	1	2e-17	2.52485e-18
59639.766574	-6.7787013389e-15	1	2e-17	2.52485e-18
59639.766586	-9.5534762420e-15	1	2e-17	2.52485e-18
59639.766597	-9.6827537985e-15	1	2e-17	2.52485e-18
59639.766609	-6.7581328378e-15	1	2e-17	2.52485e-18
59639.766620	-7.1483956449e-15	1	2e-17	2.52485e-18
59639.766632	-6.9085370901e-15	1	2e-17	2.52485e-18
59639.768542	-6.5547026289e-15	1	2e-17	2.52485e-18
59639.768553	-6.5507740901e-15	1	2e-17	2.52485e-18
59639.768565	-7.5749766838e-15	1	2e-17	2.52485e-18
59639.768576	-8.9049327604e-15	1	2e-17	2.52485e-18
59639.768588	-8.0355152735e-15	1	2e-17	2.52485e-18
59639.768600	-1.0250825762e-14	1	2e-17	2.52485e-18
59639.768611	-7.2266047381e-15	1	2e-17	2.52485e-18
59639.768623	-9.3620019032e-15	1	2e-17	2.52485e-18
59639.768634	-7.9154204011e-15	1	2e-17	2.52485e-18
59639.768646	-9.5155164604e-15	1	2e-17	2.52485e-18
59639.768657	-8.9903196107e-15	1	2e-17	2.52485e-18
59639.768669	-9.2528989773e-15	1	2e-17	2.52485e-18
59639.768681	-9.1388697079e-15	1	2e-17	2.52485e-18
59639.768692	-7.0195068765e-15	1	2e-17	2.52485e-18
59639.768704	-9.3571068997e-15	1	2e-17	2.52485e-18
59639.768715	-9.7214056060e-15	1	2e-17	2.52485e-18
59639.768727	-1.2817943762e-14	1	2e-17	2.52485e-18
59639.768738	-1.0221037307e-14	1	2e-17	2.52485e-18
59639.768750	-8.6074463190e-15	1	2e-17	2.52485e-18
59639.768762	-9.6527789966e-15	1	2e-17	2.52485e-18
59639.768773	-7.7621438601e-15	1	2e-17	2.52485e-18
59639.768785	-4.5189207736e-15	1	2e-17	2.52485e-18
59639.768796	-7.4931651595e-15	1	2e-17	2.52485e-18
59639.768808	-7.7886415918e-15	1	2e-17	2.52485e-18
59639.768843	-9.5384143021e-15	1	2e-17	2.52485e-18
59639.768854	-7.9161632490e-15	1	2e-17	2.52485e-18
59639.768866	-8.5975428098e-15	1	2e-17	2.52485e-18
59639.768877	-9.7384563792e-15	1	2e-17	2.52485e-18
59639.768889	-7.5499282255e-15	1	2e-17	2.52485e-18
59639.768900	-8.4957938240e-15	1	2e-17	2.52485e-18
59639.768912	-9.0662891487e-15	1	2e-17	2.52485e-18
59639.768924	-6.2117500000e-15	1	2e-17	2.52485e-18
59639.768935	-4.5650832222e-15	1	2e-17	2.52485e-18
59639.768947	-7.7850967589e-15	1	2e-17	2.52485e-18
59639.768958	-8.9630197388e-15	1	2e-17	2.52485e-18
59639.768970	-9.4051573848e-15	1	2e-17	2.52485e-18
59639.768981	-9.5033268093e-15	1	2e-17	2.52485e-18
59639.768993	-1.0171950054e-14	1	2e-17	2.52485e-18
59639.769005	-8.9185183219e-15	1	2e-17	2.52485e-18
