Om0,n_TF,Omega_TF0,H0,chi2_SN,chi2_BAO,chi2_tot,dof_tot,chi2_red,C_best
0.23,1.1102230246251565e-16,0.7699,70.0,1050.842277460569,18.079330563577305,1068.9216080241463,1059,1.0093688461040098,-19.37866947457054
0.23,0.025000000000000022,0.7699,70.0,1048.7758768495328,17.796798666257164,1066.57267551579,1059,1.007150779523881,-19.376684629339845
0.23,0.050000000000000044,0.7699,70.0,1046.8578600088017,17.521093006282378,1064.378953015084,1059,1.0050792757460663,-19.374695844771132
0.23,0.07500000000000007,0.7699,70.0,1045.0902889581657,17.25250633201023,1062.342795290176,1059,1.0031565583476638,-19.372703127643227
0.23,0.10000000000000009,0.7699,70.0,1043.4752367670135,16.99134168200805,1060.4665784490214,1059,1.0013848710566775,-19.370706484973216
0.23,0.1250000000000001,0.7699,70.0,1042.0147872864047,16.73791271578382,1058.7527000021885,1059,0.9997664778113206,-19.36870592401761
0.23,0.15000000000000002,0.7699,70.0,1040.7110348727606,16.4925440539217,1057.2035789266822,1059,0.9983036628202854,-19.36670145227348
0.23,0.17500000000000004,0.7699,70.0,1039.5660841031722,16.25557162782995,1055.8216557310022,1059,0.9969987306241759,-19.36469307747949
0.23,0.2,0.7699,70.0,1038.582049482294,16.02734303931113,1054.609392521605,1059,0.9958540061582672,-19.362680807616908
0.24000000000000002,-0.6,0.7599,70.0,1119.0898189413151,23.64908458154266,1142.7389035228578,1059,1.0790735632888175,-19.419631955903448
0.24000000000000002,-0.575,0.7599,70.0,1114.697469167498,23.314347055583546,1138.0118162230815,1059,1.074609835904704,-19.4177856427755
0.24000000000000002,-0.5499999999999999,0.7599,70.0,1110.4032253628739,22.982054292773253,1133.385279655647,1059,1.0702410572763428,-19.415935282905505
0.24000000000000002,-0.5249999999999999,0.7599,70.0,1106.208750026556,22.652329830665476,1128.8610798572213,1059,1.0659689139350532,-19.41408087683167
0.24000000000000002,-0.5,0.7599,70.0,1102.1157207013978,22.325301748093903,1124.4410224494916,1059,1.0617951109060355,-19.412222425281172
0.24000000000000002,-0.475,0.7599,70.0,1098.125829913818,22.00110282085068,1120.1269327346688,1059,1.057721371798554,-19.41035992917239
0.24000000000000002,-0.44999999999999996,0.7599,70.0,1094.2407851073394,21.679870682361706,1115.9206557897012,1059,1.053749438894902,-19.408493389617043
0.24000000000000002,-0.42499999999999993,0.7599,70.0,1090.4623085697817,21.36174798950144,1111.8240565592832,1059,1.0498810732382278,-19.40662280792235
0.24000000000000002,-0.39999999999999997,0.7599,70.0,1086.7921373539375,21.046882593693255,1107.8390199476307,1059,1.046118054719198,-19.40474818559315
0.24000000000000002,-0.375,0.7599,70.0,1083.232023191665,20.735427717444768,1103.9674509091096,1059,1.0424621821615767,-19.40286952433401
0.24000000000000002,-0.35,0.7599,70.0,1079.783732401268,20.427542136469796,1100.2112745377378,1059,1.0389152734067402,-19.400986826051337
0.24000000000000002,-0.32499999999999996,0.7599,70.0,1076.449045788022,20.123390367552556,1096.5724361555745,1059,1.035479165397143,-19.39910009285542
0.24000000000000002,-0.29999999999999993,0.7599,70.0,1073.2297585377971,19.823142862312253,1093.0529014001095,1059,1.032155714258838,-19.39720932706249
0.24000000000000002,-0.27499999999999997,0.7599,70.0,1070.1276801036129,19.526976207029186,1089.6546563106422,1059,1.0289467953830427,-19.39531453119675
0.24000000000000002,-0.24999999999999994,0.7599,70.0,1067.144634085073,19.235073328697187,1086.3797074137701,1059,1.025854303506865,-19.393415707992336
0.24000000000000002,-0.22499999999999998,0.7599,70.0,1064.2824581005502,18.947623707469095,1083.2300818080193,1059,1.0228801527932194,-19.391512860395324
0.24000000000000002,-0.19999999999999996,0.7599,70.0,1061.543003652021,18.66482359566643,1080.2078272476874,1059,1.0200262769099975,-19.38960599156562
0.24000000000000002,-0.17499999999999993,0.7599,70.0,1058.9281359824718,18.38687624352601,1077.3150122259979,1059,1.017294629108591,-19.387695104878926
0.24000000000000002,-0.14999999999999997,0.7599,70.0,1056.4397339257844,18.11399213186018,1074.5537260576446,1059,1.0146871823018362,-19.385780203928554
0.24000000000000002,-0.12499999999999994,0.7599,70.0,1054.0796897490213,17.846389211809722,1071.926078960831,1059,1.0122059291414836,-19.383861292527296
0.24000000000000002,-0.09999999999999998,0.7599,70.0,1051.8499089869874,17.58429315187182,1069.4342021388593,1059,1.0098528820952402,-19.38193837470922
0.24000000000000002,-0.07499999999999996,0.7599,70.0,1049.7523102690614,17.32793759238786,1067.0802478614492,1059,1.0076300735235593,-19.380011454731452
0.24000000000000002,-0.04999999999999993,0.7599,70.0,1047.7888251381487,17.07756440767889,1064.8663895458276,1059,1.0055395557562112,-19.37808053707586
0.24000000000000002,-0.02499999999999991,0.7599,70.0,1045.9613978617454,16.833423976019624,1062.794821837765,1059,1.0035834011688056,-19.37614562645079
0.24000000000000002,1.1102230246251565e-16,0.7599,70.0,1044.2719852349937,16.59577545764382,1060.8677606926376,1059,1.0017637022593366,-19.37420672779267
0.24000000000000002,0.025000000000000022,0.7599,70.0,1042.722556375757,16.36488708097728,1059.0874434567343,1059,1.0000825717249615,-19.372263846267654
0.24000000000000002,0.050000000000000044,0.7599,70.0,1041.3150925115342,16.141036437297178,1057.4561289488313,1059,0.9985421425390286,-19.370316987273124
0.24000000000000002,0.07500000000000007,0.7599,70.0,1040.051586758284,15.924510784018302,1055.9760975423023,1059,0.9971445680286141,-19.368366156439237
0.24000000000000002,0.10000000000000009,0.7599,70.0,1038.9340438910608,15.715607356810427,1054.6496512478711,1059,0.9958920219526639,-19.366411359630355
0.24000000000000002,0.1250000000000001,0.7599,70.0,1037.9644801064092,15.514633690752266,1053.4791137971615,1059,0.9947866985808891,-19.364452602946486
0.24000000000000002,0.15000000000000002,0.7599,70.0,1037.144922776542,15.32190795073083,1052.4668307272727,1059,0.9938308127736286,-19.362489892724607
0.24000000000000002,0.17500000000000004,0.7599,70.0,1036.477410195233,15.137759271296268,1051.6151694665293,1059,0.9930266000628227,-19.36052323553998
0.24000000000000002,0.2,0.7599,70.0,1035.963991315399,14.962528106185685,1050.9265194215845,1059,0.9923763167342631,-19.358552638207396
0.25,-0.6,0.7499,70.0,1100.9172993983796,21.31828946591947,1122.235588864299,1059,1.059712548502643,-19.414220050660944
0.25,-0.575,0.7499,70.0,1097.127678578256,21.02658735355744,1118.1542659318136,1059,1.0558586080564811,-19.41241530696955
0.25,-0.5499999999999999,0.7499,70.0,1093.4319120784708,20.737585863494555,1114.1694979419653,1059,1.052095843193546,-19.410606510383555
0.25,-0.5249999999999999,0.7499,70.0,1089.8315909212045,20.451408163883706,1110.2829990850882,1059,1.0484258726015943,-19.40879366049764
0.25,-0.5,0.7499,70.0,1086.3283210738728,20.1681818394916,1106.4965029133643,1059,1.0448503332515244,-19.406976757087307
0.25,-0.475,0.7499,70.0,1082.9237234088155,19.88803904209127,1102.8117624509068,1059,1.0413708805013284,-19.40515580011114
0.25,-0.44999999999999996,0.7499,70.0,1079.6194336571448,19.611116645696605,1099.2305503028415,1059,1.0379891881990948,-19.403330789713053
0.25,-0.42499999999999993,0.7499,70.0,1076.4171023567142,19.33755640677956,1095.7546587634938,1059,1.0347069487851688,-19.40150172622452
0.25,-0.39999999999999997,0.7499,70.0,1073.3183947940224,19.067505129613366,1092.3858999236359,1059,1.0315258733934238,-19.3996686101668
0.25,-0.375,0.7499,70.0,1070.3249909399465,18.801114836889013,1089.1261057768354,1059,1.0284476919516858,-19.397831442253125
0.25,-0.35,0.7499,70.0,1067.4385853792173,18.538542945754866,1085.9771283249722,1059,1.0254741532813714,-19.395990223390918
0.25,-0.32499999999999996,0.7499,70.0,1064.6608872334891,18.27995244943242,1082.9408396829215,1059,1.0226070251963375,-19.394144954683956
0.25,-0.29999999999999993,0.7499,70.0,1061.9936200778977,18.02551210456489,1080.0191321824627,1059,1.0198480946010036,-19.39229563743451
0.25,-0.27499999999999997,0.7499,70.0,1059.438521850999,17.77539662445788,1077.213918475457,1059,1.017199167587778,-19.390442273145513
0.25,-0.24999999999999994,0.7499,70.0,1056.997344757996,17.529786878374974,1074.527131636371,1059,1.0146620695338726,-19.388584863522663
0.25,-0.22499999999999998,0.7499,70.0,1054.6718551670842,17.288870097054104,1071.9607252641383,1059,1.0122386451974865,-19.386723410476492
0.25,-0.19999999999999996,0.7499,70.0,1052.4638334988929,17.05284008461373,1069.5166735835066,1059,1.0099307588135096,-19.384857916124467
0.25,-0.17499999999999993,0.7499,70.0,1050.3750741088616,16.821897437020983,1067.1969715458824,1059,1.0077402941887463,-19.38298838279303
0.25,-0.14999999999999997,0.7499,70.0,1048.4073851624712,16.596249767297092,1065.0036349297684,1059,1.0056691547967596,-19.381114813019597
