col0_x,col1_x,col2_x,col3_x,col4_x,col5_x,col6_x,col7_x,col8_x,col9_x,col10_x,col11_x,col12_x,col13_x,col14_x,col15_x,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80,col81,col82,col83,col84,col85,col86,col87,col88,col89,col90,col91,col92,col93,col94,col95,col96,col97,col98,time,col0_y,col1_y,col2_y,col3_y,col4_y,col5_y,col6_y,col7_y,col8_y,col9_y,col10_y,col11_y,col12_y,col13_y,col14_y,col15_y,X,Y,Z,L
,0,14.9,0.1,0.4,0.8,1.1,1.4,1.8,2.1,2.5,2.8,3.1,3.5,3.8,4.1,4.5,4.8,5.1,5.5,5.0,6.4,7.1,7.8,8.5,9.2,9.9,10.6,11.3,12.0,13.4,14.1,15.5,17.0,18.4,19.8,21.2,22.6,24.7,26.8,29.0,31.1,33.9,36.7,39.5,43.1,46.6,50.1,54.4,58.6,63.5,69.2,74.8,80.5,87.5,94.6,102.4,110.8,120.0,129.2,140.5,151.8,163.8,177.2,192.0,207.5,225.2,243.5,263.3,284.5,308.5,333.2,360.7,390.4,422.1,456.7,494.1,535.1,578.8,626.1,677.7,733.4,793.4,858.4,929.0,1005.2,1087.8,1176.7,1273.5,1377.2,1490.2,1613.0,1745.0,1888.3,2042.9,2210.2,2391.6,2587.8,2799.6,600,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,-2368421.052631579,-1578947.3684210526,-789473.6842105263,2953940.042189954
,0,14.9,0.1,0.4,0.8,1.1,1.4,1.8,2.1,2.5,2.8,3.1,3.5,3.8,4.1,4.5,4.8,5.1,5.5,5.0,6.4,7.1,7.8,8.5,9.2,9.9,10.6,11.3,12.0,13.4,14.1,15.5,17.0,18.4,19.8,21.2,22.6,24.7,26.8,29.0,31.1,33.9,36.7,39.5,43.1,46.6,50.1,54.4,58.6,63.5,69.2,74.8,80.5,87.5,94.6,102.4,110.8,120.0,129.2,140.5,151.8,163.8,177.2,192.0,207.5,225.2,243.5,263.3,284.5,308.5,333.2,360.7,390.4,422.1,456.7,494.1,535.1,578.8,626.1,677.7,733.4,793.4,858.4,929.0,1005.2,1087.8,1176.7,1273.5,1377.2,1490.2,1613.0,1745.0,1888.3,2042.9,2210.2,2391.6,2587.8,2799.6,660,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,-2305263.157894737,-1536842.1052631577,-768421.0526315789,2875168.307731555
,0,14.9,0.1,0.4,0.8,1.1,1.4,1.8,2.1,2.5,2.8,3.1,3.5,3.8,4.1,4.5,4.8,5.1,5.5,5.0,6.4,7.1,7.8,8.5,9.2,9.9,10.6,11.3,12.0,13.4,14.1,15.5,17.0,18.4,19.8,21.2,22.6,24.7,26.8,29.0,31.1,33.9,36.7,39.5,43.1,46.6,50.1,54.4,58.6,63.5,69.2,74.8,80.5,87.5,94.6,102.4,110.8,120.0,129.2,140.5,151.8,163.8,177.2,192.0,207.5,225.2,243.5,263.3,284.5,308.5,333.2,360.7,390.4,422.1,456.7,494.1,535.1,578.8,626.1,677.7,733.4,793.4,858.4,929.0,1005.2,1087.8,1176.7,1273.5,1377.2,1490.2,1613.0,1745.0,1888.3,2042.9,2210.2,2391.6,2587.8,2799.6,720,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,-2242105.263157895,-1494736.8421052631,-747368.4210526316,2796396.5732731563
,0,14.9,0.1,0.4,0.8,1.1,1.4,1.8,2.1,2.5,2.8,3.1,3.5,3.8,4.1,4.5,4.8,5.1,5.5,5.0,6.4,7.1,7.8,8.5,9.2,9.9,10.6,11.3,12.0,13.4,14.1,15.5,17.0,18.4,19.8,21.2,22.6,24.7,26.8,29.0,31.1,33.9,36.7,39.5,43.1,46.6,50.1,54.4,58.6,63.5,69.2,74.8,80.5,87.5,94.6,102.4,110.8,120.0,129.2,140.5,151.8,163.8,177.2,192.0,207.5,225.2,243.5,263.3,284.5,308.5,333.2,360.7,390.4,422.1,456.7,494.1,535.1,578.8,626.1,677.7,733.4,793.4,858.4,929.0,1005.2,1087.8,1176.7,1273.5,1377.2,1490.2,1613.0,1745.0,1888.3,2042.9,2210.2,2391.6,2587.8,2799.6,780,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,-2178947.3684210526,-1452631.5789473685,-726315.7894736843,2717624.8388147573
,0,14.9,0.1,0.4,0.8,1.1,1.4,1.8,2.1,2.5,2.8,3.1,3.5,3.8,4.1,4.5,4.8,5.1,5.5,5.0,6.4,7.1,7.8,8.5,9.2,9.9,10.6,11.3,12.0,13.4,14.1,15.5,17.0,18.4,19.8,21.2,22.6,24.7,26.8,29.0,31.1,33.9,36.7,39.5,43.1,46.6,50.1,54.4,58.6,63.5,69.2,74.8,80.5,87.5,94.6,102.4,110.8,120.0,129.2,140.5,151.8,163.8,177.2,192.0,207.5,225.2,243.5,263.3,284.5,308.5,333.2,360.7,390.4,422.1,456.7,494.1,535.1,578.8,626.1,677.7,733.4,793.4,858.4,929.0,1005.2,1087.8,1176.7,1273.5,1377.2,1490.2,1613.0,1745.0,1888.3,2042.9,2210.2,2391.6,2587.8,2799.6,840,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,-2115789.4736842103,-1410526.3157894737,-705263.1578947369,2638853.1043563588
,0,14.9,0.1,0.4,0.8,1.1,1.4,1.8,2.1,2.5,2.8,3.1,3.5,3.8,4.1,4.5,4.8,5.1,5.5,5.0,6.4,7.1,7.8,8.5,9.2,9.9,10.6,11.3,12.0,13.4,14.1,15.5,17.0,18.4,19.8,21.2,22.6,24.7,26.8,29.0,31.1,33.9,36.7,39.5,43.1,46.6,50.1,54.4,58.6,63.5,69.2,74.8,80.5,87.5,94.6,102.4,110.8,120.0,129.2,140.5,151.8,163.8,177.2,192.0,207.5,225.2,243.5,263.3,284.5,308.5,333.2,360.7,390.4,422.1,456.7,494.1,535.1,578.8,626.1,677.7,733.4,793.4,858.4,929.0,1005.2,1087.8,1176.7,1273.5,1377.2,1490.2,1613.0,1745.0,1888.3,2042.9,2210.2,2391.6,2587.8,2799.6,900,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,-2052631.5789473685,-1368421.0526315789,-684210.5263157894,2560081.3698979598
,0,14.9,0.1,0.4,0.8,1.1,1.4,1.8,2.1,2.5,2.8,3.1,3.5,3.8,4.1,4.5,4.8,5.1,5.5,5.0,6.4,7.1,7.8,8.5,9.2,9.9,10.6,11.3,12.0,13.4,14.1,15.5,17.0,18.4,19.8,21.2,22.6,24.7,26.8,29.0,31.1,33.9,36.7,39.5,43.1,46.6,50.1,54.4,58.6,63.5,69.2,74.8,80.5,87.5,94.6,102.4,110.8,120.0,129.2,140.5,151.8,163.8,177.2,192.0,207.5,225.2,243.5,263.3,284.5,308.5,333.2,360.7,390.4,422.1,456.7,494.1,535.1,578.8,626.1,677.7,733.4,793.4,858.4,929.0,1005.2,1087.8,1176.7,1273.5,1377.2,1490.2,1613.0,1745.0,1888.3,2042.9,2210.2,2391.6,2587.8,2799.6,960,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,-1989473.6842105263,-1326315.789473684,-663157.894736842,2481309.635439561
,0,14.9,0.1,0.4,0.8,1.1,1.4,1.8,2.1,2.5,2.8,3.1,3.5,3.8,4.1,4.5,4.8,5.1,5.5,5.0,6.4,7.1,7.8,8.5,9.2,9.9,10.6,11.3,12.0,13.4,14.1,15.5,17.0,18.4,19.8,21.2,22.6,24.7,26.8,29.0,31.1,33.9,36.7,39.5,43.1,46.6,50.1,54.4,58.6,63.5,69.2,74.8,80.5,87.5,94.6,102.4,110.8,120.0,129.2,140.5,151.8,163.8,177.2,192.0,207.5,225.2,243.5,263.3,284.5,308.5,333.2,360.7,390.4,422.1,456.7,494.1,535.1,578.8,626.1,677.7,733.4,793.4,858.4,929.0,1005.2,1087.8,1176.7,1273.5,1377.2,1490.2,1613.0,1745.0,1888.3,2042.9,2210.2,2391.6,2587.8,2799.6,1020,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,-1926315.7894736843,-1284210.5263157894,-642105.2631578947,2402537.900981162
,0,14.9,0.1,0.4,0.8,1.1,1.4,1.8,2.1,2.5,2.8,3.1,3.5,3.8,4.1,4.5,4.8,5.1,5.5,5.0,6.4,7.1,7.8,8.5,9.2,9.9,10.6,11.3,12.0,13.4,14.1,15.5,17.0,18.4,19.8,21.2,22.6,24.7,26.8,29.0,31.1,33.9,36.7,39.5,43.1,46.6,50.1,54.4,58.6,63.5,69.2,74.8,80.5,87.5,94.6,102.4,110.8,120.0,129.2,140.5,151.8,163.8,177.2,192.0,207.5,225.2,243.5,263.3,284.5,308.5,333.2,360.7,390.4,422.1,456.7,494.1,535.1,578.8,626.1,677.7,733.4,793.4,858.4,929.0,1005.2,1087.8,1176.7,1273.5,1377.2,1490.2,1613.0,1745.0,1888.3,2042.9,2210.2,2391.6,2587.8,2799.6,1080,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,-1863157.894736842,-1242105.2631578948,-621052.6315789474,2323766.1665227637
,0,14.9,0.1,0.4,0.8,1.1,1.4,1.8,2.1,2.5,2.8,3.1,3.5,3.8,4.1,4.5,4.8,5.1,5.5,5.0,6.4,7.1,7.8,8.5,9.2,9.9,10.6,11.3,12.0,13.4,14.1,15.5,17.0,18.4,19.8,21.2,22.6,24.7,26.8,29.0,31.1,33.9,36.7,39.5,43.1,46.6,50.1,54.4,58.6,63.5,69.2,74.8,80.5,87.5,94.6,102.4,110.8,120.0,129.2,140.5,151.8,163.8,177.2,192.0,207.5,225.2,243.5,263.3,284.5,308.5,333.2,360.7,390.4,422.1,456.7,494.1,535.1,578.8,626.1,677.7,733.4,793.4,858.4,929.0,1005.2,1087.8,1176.7,1273.5,1377.2,1490.2,1613.0,1745.0,1888.3,2042.9,2210.2,2391.6,2587.8,2799.6,1140,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,-1800000.0,-1200000.0,-600000.0,2244994.4320643647
,0,14.9,0.1,0.4,0.8,1.1,1.4,1.8,2.1,2.5,2.8,3.1,3.5,3.8,4.1,4.5,4.8,5.1,5.5,5.0,6.4,7.1,7.8,8.5,9.2,9.9,10.6,11.3,12.0,13.4,14.1,15.5,17.0,18.4,19.8,21.2,22.6,24.7,26.8,29.0,31.1,33.9,36.7,39.5,43.1,46.6,50.1,54.4,58.6,63.5,69.2,74.8,80.5,87.5,94.6,102.4,110.8,120.0,129.2,140.5,151.8,163.8,177.2,192.0,207.5,225.2,243.5,263.3,284.5,308.5,333.2,360.7,390.4,422.1,456.7,494.1,535.1,578.8,626.1,677.7,733.4,793.4,858.4,929.0,1005.2,1087.8,1176.7,1273.5,1377.2,1490.2,1613.0,1745.0,1888.3,2042.9,2210.2,2391.6,2587.8,2799.6,1200,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,-1736842.1052631577,-1157894.7368421052,-578947.3684210526,2166222.6976059657
,0,14.9,0.1,0.4,0.8,1.1,1.4,1.8,2.1,2.5,2.8,3.1,3.5,3.8,4.1,4.5,4.8,5.1,5.5,5.0,6.4,7.1,7.8,8.5,9.2,9.9,10.6,11.3,12.0,13.4,14.1,15.5,17.0,18.4,19.8,21.2,22.6,24.7,26.8,29.0,31.1,33.9,36.7,39.5,43.1,46.6,50.1,54.4,58.6,63.5,69.2,74.8,80.5,87.5,94.6,102.4,110.8,120.0,129.2,140.5,151.8,163.8,177.2,192.0,207.5,225.2,243.5,263.3,284.5,308.5,333.2,360.7,390.4,422.1,456.7,494.1,535.1,578.8,626.1,677.7,733.4,793.4,858.4,929.0,1005.2,1087.8,1176.7,1273.5,1377.2,1490.2,1613.0,1745.0,1888.3,2042.9,2210.2,2391.6,2587.8,2799.6,1260,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,-1673684.2105263157,-1115789.4736842103,-557894.7368421052,2087450.9631475671
,0,14.9,0.1,0.4,0.8,1.1,1.4,1.8,2.1,2.5,2.8,3.1,3.5,3.8,4.1,4.5,4.8,5.1,5.5,5.0,6.4,7.1,7.8,8.5,9.2,9.9,10.6,11.3,12.0,13.4,14.1,15.5,17.0,18.4,19.8,21.2,22.6,24.7,26.8,29.0,31.1,33.9,36.7,39.5,43.1,46.6,50.1,54.4,58.6,63.5,69.2,74.8,80.5,87.5,94.6,102.4,110.8,120.0,129.2,140.5,151.8,163.8,177.2,192.0,207.5,225.2,243.5,263.3,284.5,308.5,333.2,360.7,390.4,422.1,456.7,494.1,535.1,578.8,626.1,677.7,733.4,793.4,858.4,929.0,1005.2,1087.8,1176.7,1273.5,1377.2,1490.2,1613.0,1745.0,1888.3,2042.9,2210.2,2391.6,2587.8,2799.6,1320,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,-1610526.3157894737,-1073684.2105263157,-536842.1052631579,2008679.2286891686
,0,14.9,0.1,0.4,0.8,1.1,1.4,1.8,2.1,2.5,2.8,3.1,3.5,3.8,4.1,4.5,4.8,5.1,5.5,5.0,6.4,7.1,7.8,8.5,9.2,9.9,10.6,11.3,12.0,13.4,14.1,15.5,17.0,18.4,19.8,21.2,22.6,24.7,26.8,29.0,31.1,33.9,36.7,39.5,43.1,46.6,50.1,54.4,58.6,63.5,69.2,74.8,80.5,87.5,94.6,102.4,110.8,120.0,129.2,140.5,151.8,163.8,177.2,192.0,207.5,225.2,243.5,263.3,284.5,308.5,333.2,360.7,390.4,422.1,456.7,494.1,535.1,578.8,626.1,677.7,733.4,793.4,858.4,929.0,1005.2,1087.8,1176.7,1273.5,1377.2,1490.2,1613.0,1745.0,1888.3,2042.9,2210.2,2391.6,2587.8,2799.6,1380,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,-1547368.4210526315,-1031578.947368421,-515789.4736842105,1929907.4942307698
,0,14.9,0.1,0.4,0.8,1.1,1.4,1.8,2.1,2.5,2.8,3.1,3.5,3.8,4.1,4.5,4.8,5.1,5.5,5.0,6.4,7.1,7.8,8.5,9.2,9.9,10.6,11.3,12.0,13.4,14.1,15.5,17.0,18.4,19.8,21.2,22.6,24.7,26.8,29.0,31.1,33.9,36.7,39.5,43.1,46.6,50.1,54.4,58.6,63.5,69.2,74.8,80.5,87.5,94.6,102.4,110.8,120.0,129.2,140.5,151.8,163.8,177.2,192.0,207.5,225.2,243.5,263.3,284.5,308.5,333.2,360.7,390.4,422.1,456.7,494.1,535.1,578.8,626.1,677.7,733.4,793.4,858.4,929.0,1005.2,1087.8,1176.7,1273.5,1377.2,1490.2,1613.0,1745.0,1888.3,2042.9,2210.2,2391.6,2587.8,2799.6,1440,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,-1484210.5263157894,-989473.6842105263,-494736.84210526315,1851135.759772371
,0,14.9,0.1,0.4,0.8,1.1,1.4,1.8,2.1,2.5,2.8,3.1,3.5,3.8,4.1,4.5,4.8,5.1,5.5,5.0,6.4,7.1,7.8,8.5,9.2,9.9,10.6,11.3,12.0,13.4,14.1,15.5,17.0,18.4,19.8,21.2,22.6,24.7,26.8,29.0,31.1,33.9,36.7,39.5,43.1,46.6,50.1,54.4,58.6,63.5,69.2,74.8,80.5,87.5,94.6,102.4,110.8,120.0,129.2,140.5,151.8,163.8,177.2,192.0,207.5,225.2,243.5,263.3,284.5,308.5,333.2,360.7,390.4,422.1,456.7,494.1,535.1,578.8,626.1,677.7,733.4,793.4,858.4,929.0,1005.2,1087.8,1176.7,1273.5,1377.2,1490.2,1613.0,1745.0,1888.3,2042.9,2210.2,2391.6,2587.8,2799.6,1500,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,-1421052.6315789474,-947368.4210526315,-473684.2105263157,1772364.025313972
,0,14.9,0.1,0.4,0.8,1.1,1.4,1.8,2.1,2.5,2.8,3.1,3.5,3.8,4.1,4.5,4.8,5.1,5.5,5.0,6.4,7.1,7.8,8.5,9.2,9.9,10.6,11.3,12.0,13.4,14.1,15.5,17.0,18.4,19.8,21.2,22.6,24.7,26.8,29.0,31.1,33.9,36.7,39.5,43.1,46.6,50.1,54.4,58.6,63.5,69.2,74.8,80.5,87.5,94.6,102.4,110.8,120.0,129.2,140.5,151.8,163.8,177.2,192.0,207.5,225.2,243.5,263.3,284.5,308.5,333.2,360.7,390.4,422.1,456.7,494.1,535.1,578.8,626.1,677.7,733.4,793.4,858.4,929.0,1005.2,1087.8,1176.7,1273.5,1377.2,1490.2,1613.0,1745.0,1888.3,2042.9,2210.2,2391.6,2587.8,2799.6,1560,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,-1357894.7368421052,-905263.1578947369,-452631.5789473684,1693592.2908555733
