2016-09-03T00:14:52.012,-1.728E+01, 1.00
2016-09-03T00:15:04.012,-1.790E+01, 1.00
2016-09-03T00:15:15.981,-1.790E+01, 1.00
2016-09-03T00:15:27.981,-1.790E+01, 1.00
2016-09-03T00:15:39.981,-1.881E+01, 1.00
2016-09-03T00:15:51.981,-1.881E+01, 1.00
2016-09-03T00:16:03.981,-1.766E+01, 1.00
2016-09-03T00:16:15.981,-1.766E+01, 1.00
2016-09-03T00:16:27.981,-1.766E+01, 1.00
2016-09-03T00:16:39.981,-1.848E+01, 1.00
2016-09-03T00:16:51.981,-1.848E+01, 1.00
2016-09-03T00:17:03.981,-1.848E+01, 1.00
2016-09-03T00:17:15.981,-1.825E+01, 1.00
2016-09-03T00:17:27.981,-1.825E+01, 1.00
2016-09-03T00:17:39.981,-1.886E+01, 1.00
2016-09-03T00:17:51.981,-1.886E+01, 1.00
2016-09-03T00:18:03.981,-1.886E+01, 1.00
2016-09-03T00:18:15.981,-1.794E+01, 1.00
2016-09-03T00:18:28.075,-1.794E+01, 1.00
2016-09-03T00:18:40.075,-1.784E+01, 1.00
2016-09-03T00:18:52.075,-1.784E+01, 1.00
2016-09-03T00:19:04.075,-1.784E+01, 1.00
2016-09-03T00:19:16.075,-1.789E+01, 1.00
2016-09-03T00:19:28.075,-1.789E+01, 1.00
2016-09-03T00:19:40.075,-1.789E+01, 1.00
2016-09-03T00:19:52.075,-1.800E+01, 1.00
2016-09-03T00:20:04.075,-1.800E+01, 1.00
2016-09-03T00:20:16.075,-1.863E+01, 1.00
2016-09-03T00:20:28.075,-1.863E+01, 1.00
2016-09-03T00:20:40.075,-1.863E+01, 1.00
2016-09-03T00:20:52.075,-1.924E+01, 1.00
2016-09-03T00:21:04.075,-1.924E+01, 1.00
2016-09-03T00:21:16.075,-1.924E+01, 1.00
2016-09-03T00:21:28.075,-1.874E+01, 1.00
2016-09-03T00:21:40.044,-1.874E+01, 1.00
2016-09-03T00:21:52.044,-1.826E+01, 1.00
2016-09-03T00:22:04.044,-1.826E+01, 1.00
2016-09-03T00:22:16.044,-1.826E+01, 1.00
2016-09-03T00:22:28.044,-1.849E+01, 1.00
2016-09-03T00:22:40.044,-1.849E+01, 1.00
2016-09-03T00:22:52.044,-1.849E+01, 1.00
2016-09-03T00:23:04.044,-1.842E+01, 1.00
2016-09-03T00:23:16.044,-1.842E+01, 1.00
2016-09-03T00:23:28.044,-1.877E+01, 1.00
2016-09-03T00:23:40.044,-1.877E+01, 1.00
2016-09-03T00:23:52.044,-1.877E+01, 1.00
2016-09-03T00:24:04.044,-1.762E+01, 1.00
2016-09-03T00:24:16.044,-1.762E+01, 1.00
2016-09-03T00:24:28.044,-1.762E+01, 1.00
2016-09-03T00:24:40.044,-1.913E+01, 1.00
2016-09-03T00:24:52.044,-1.913E+01, 1.00
2016-09-03T00:25:04.044,-1.870E+01, 1.00
2016-09-03T00:25:16.044,-1.870E+01, 1.00
2016-09-03T00:25:28.044,-1.870E+01, 1.00
2016-09-03T00:25:40.044,-1.949E+01, 1.00
2016-09-03T00:25:52.044,-1.949E+01, 1.00
2016-09-03T00:26:04.044,-1.949E+01, 1.00
2016-09-03T00:26:16.044,-1.937E+01, 1.00
2016-09-03T00:26:28.044,-1.937E+01, 1.00
2016-09-03T00:26:40.044,-1.862E+01, 1.00
2016-09-03T00:26:52.044,-1.862E+01, 1.00
2016-09-03T00:27:04.044,-1.862E+01, 1.00
2016-09-03T00:27:16.044,-1.939E+01, 1.00
2016-09-03T00:27:28.044,-1.939E+01, 1.00
2016-09-03T00:27:40.044,-1.939E+01, 1.00
2016-09-03T00:27:52.044,-1.894E+01, 1.00
2016-09-03T00:28:04.013,-1.894E+01, 1.00
2016-09-03T00:28:16.013,-1.836E+01, 1.00
2016-09-03T00:28:28.013,-1.836E+01, 1.00
2016-09-03T00:28:40.013,-1.836E+01, 1.00
2016-09-03T00:28:52.013,-1.894E+01, 1.00
2016-09-03T00:29:04.013,-1.894E+01, 1.00
2016-09-03T00:29:16.013,-1.894E+01, 1.00
2016-09-03T00:29:28.013,-1.895E+01, 1.00
2016-09-03T00:29:40.013,-1.895E+01, 1.00
2016-09-03T00:29:52.013,-1.913E+01, 1.00
2016-09-03T00:30:04.013,-1.913E+01, 1.00
2016-09-03T00:30:16.013,-1.913E+01, 1.00
2016-09-03T00:30:28.013,-1.911E+01, 1.00
2016-09-03T00:30:40.013,-1.911E+01, 1.00
2016-09-03T00:30:52.013,-1.911E+01, 1.00
2016-09-03T00:31:04.013,-1.874E+01, 1.00
2016-09-03T00:31:15.982,-1.874E+01, 1.00
2016-09-03T00:31:27.982,-1.874E+01, 1.00
2016-09-03T00:31:39.982,-1.852E+01, 1.00
2016-09-03T00:31:51.982,-1.852E+01, 1.00
2016-09-03T00:32:03.982,-2.048E+01, 1.00
2016-09-03T00:32:15.982,-2.048E+01, 1.00
2016-09-03T00:32:27.982,-2.048E+01, 1.00
2016-09-03T00:32:39.982,-1.849E+01, 1.00
2016-09-03T00:32:51.982,-1.849E+01, 1.00
2016-09-03T00:33:03.982,-1.849E+01, 1.00
2016-09-03T00:33:15.982,-2.042E+01, 1.00
2016-09-03T00:33:27.982,-2.042E+01, 1.00
2016-09-03T00:33:39.982,-2.035E+01, 1.00
2016-09-03T00:33:51.982,-2.035E+01, 1.00
2016-09-03T00:34:03.982,-2.035E+01, 1.00
2016-09-03T00:34:15.982,-2.004E+01, 1.00
2016-09-03T00:34:27.982,-2.004E+01, 1.00
2016-09-03T00:34:39.982,-2.004E+01, 1.00
2016-09-03T00:34:51.982,-2.140E+01, 1.00
2016-09-03T00:35:03.982,-2.140E+01, 1.00
2016-09-03T00:35:15.982,-1.931E+01, 1.00
2016-09-03T00:35:27.982,-1.931E+01, 1.00
2016-09-03T00:35:39.982,-1.931E+01, 1.00
2016-09-03T00:35:51.982,-1.912E+01, 1.00
2016-09-03T00:36:03.982,-1.912E+01, 1.00
2016-09-03T00:36:15.982,-1.912E+01, 1.00
2016-09-03T00:36:27.982,-2.023E+01, 1.00
2016-09-03T00:36:39.982,-2.023E+01, 1.00
2016-09-03T00:36:51.982,-1.993E+01, 1.00
2016-09-03T00:37:03.982,-1.993E+01, 1.00
2016-09-03T00:37:15.982,-1.993E+01, 1.00
2016-09-03T00:37:27.982,-1.961E+01, 1.00
2016-09-03T00:37:40.075,-1.961E+01, 1.00
2016-09-03T00:37:52.075,-2.038E+01, 1.00
2016-09-03T00:38:04.075,-2.038E+01, 1.00
2016-09-03T00:38:16.075,-2.038E+01, 1.00
2016-09-03T00:38:28.075,-2.186E+01, 1.00
2016-09-03T00:38:40.075,-2.186E+01, 1.00
2016-09-03T00:38:52.075,-2.186E+01, 1.00
2016-09-03T00:39:04.075,-2.203E+01, 1.00
2016-09-03T00:39:16.075,-2.203E+01, 1.00
2016-09-03T00:39:28.075,-2.116E+01, 1.00
2016-09-03T00:39:40.075,-2.116E+01, 1.00
2016-09-03T00:39:52.075,-2.116E+01, 1.00
2016-09-03T00:40:04.075,-2.004E+01, 1.00
2016-09-03T00:40:16.075,-2.004E+01, 1.00
2016-09-03T00:40:28.075,-2.004E+01, 1.00
2016-09-03T00:40:40.075,-1.999E+01, 1.00
2016-09-03T00:40:52.044,-1.999E+01, 1.00
2016-09-03T00:41:04.044,-2.026E+01, 1.00
2016-09-03T00:41:16.044,-2.026E+01, 1.00
2016-09-03T00:41:28.044,-2.026E+01, 1.00
2016-09-03T00:41:40.044,-2.104E+01, 1.00
2016-09-03T00:41:52.044,-2.104E+01, 1.00
2016-09-03T00:42:04.044,-2.104E+01, 1.00
2016-09-03T00:42:16.044,-2.112E+01, 1.00
2016-09-03T00:42:28.044,-2.112E+01, 1.00
2016-09-03T00:42:40.044,-2.120E+01, 1.00
2016-09-03T00:42:52.044,-2.120E+01, 1.00
2016-09-03T00:43:04.044,-2.120E+01, 1.00
2016-09-03T00:43:16.044,-2.132E+01, 1.00
2016-09-03T00:43:28.044,-2.132E+01, 1.00
2016-09-03T00:43:40.044,-2.132E+01, 1.00
2016-09-03T00:43:52.044,-2.164E+01, 1.00
2016-09-03T00:44:04.013,-2.164E+01, 1.00
2016-09-03T00:44:16.013,-2.239E+01, 1.00
2016-09-03T00:44:28.013,-2.239E+01, 1.00
2016-09-03T00:44:40.013,-2.239E+01, 1.00
2016-09-03T00:44:52.013,-2.248E+01, 1.00
2016-09-03T00:45:04.013,-2.248E+01, 1.00
2016-09-03T00:45:16.013,-2.248E+01, 1.00
2016-09-03T00:45:28.013,-2.097E+01, 1.00
2016-09-03T00:45:40.013,-2.097E+01, 1.00
2016-09-03T00:45:52.013,-2.092E+01, 1.00
2016-09-03T00:46:04.013,-2.092E+01, 1.00
2016-09-03T00:46:16.013,-2.092E+01, 1.00
2016-09-03T00:46:28.013,-2.128E+01, 1.00
2016-09-03T00:46:40.013,-2.128E+01, 1.00
2016-09-03T00:46:52.013,-2.128E+01, 1.00
2016-09-03T00:47:04.013,-2.019E+01, 1.00
2016-09-03T00:47:16.013,-2.019E+01, 1.00
2016-09-03T00:47:28.013,-2.162E+01, 1.00
2016-09-03T00:47:40.013,-2.162E+01, 1.00
2016-09-03T00:47:52.013,-2.162E+01, 1.00
2016-09-03T00:48:04.013,-2.037E+01, 1.00
2016-09-03T00:48:16.013,-2.037E+01, 1.00
2016-09-03T00:48:28.013,-2.037E+01, 1.00
2016-09-03T00:48:40.013,-2.051E+01, 1.00
2016-09-03T00:48:52.013,-2.051E+01, 1.00
2016-09-03T00:49:04.013,-2.282E+01, 1.00
2016-09-03T00:49:16.013,-2.282E+01, 1.00
2016-09-03T00:49:28.013,-2.282E+01, 1.00
2016-09-03T00:49:40.013,-2.064E+01, 1.00
2016-09-03T00:49:52.013,-2.064E+01, 1.00
2016-09-03T00:50:04.013,-2.064E+01, 1.00
2016-09-03T00:50:16.013,-2.140E+01, 1.00
2016-09-03T00:50:27.982,-2.140E+01, 1.00
2016-09-03T00:50:39.982,-2.140E+01, 1.00
2016-09-03T00:50:51.982,-2.079E+01, 1.00
2016-09-03T00:51:03.982,-2.079E+01, 1.00
2016-09-03T00:51:15.982,-2.079E+01, 1.00
2016-09-03T00:51:27.982,-2.079E+01, 1.00
2016-09-03T00:51:39.982,-2.079E+01, 1.00
2016-09-03T00:51:51.982,-2.156E+01, 1.00
2016-09-03T00:52:03.982,-2.156E+01, 1.00
2016-09-03T00:52:15.982,-2.156E+01, 1.00
2016-09-03T00:52:27.982,-2.036E+01, 1.00
2016-09-03T00:52:39.982,-2.036E+01, 1.00
2016-09-03T00:52:51.982,-2.020E+01, 1.00
2016-09-03T00:53:03.982,-2.020E+01, 1.00
2016-09-03T00:53:15.982,-2.020E+01, 1.00
2016-09-03T00:53:27.982,-2.210E+01, 1.00
2016-09-03T00:53:40.076,-2.210E+01, 1.00
2016-09-03T00:53:52.076,-2.001E+01, 1.00
2016-09-03T00:54:04.076,-2.001E+01, 1.00
2016-09-03T00:54:16.076,-2.001E+01, 1.00
2016-09-03T00:54:28.076,-2.156E+01, 1.00
2016-09-03T00:54:40.076,-2.156E+01, 1.00
2016-09-03T00:54:52.076,-2.156E+01, 1.00
2016-09-03T00:55:04.076,-2.109E+01, 1.00
2016-09-03T00:55:16.076,-2.109E+01, 1.00
2016-09-03T00:55:28.076,-2.233E+01, 1.00
2016-09-03T00:55:40.076,-2.233E+01, 1.00
2016-09-03T00:55:52.076,-2.233E+01, 1.00
2016-09-03T00:56:04.076,-2.108E+01, 1.00
2016-09-03T00:56:16.076,-2.108E+01, 1.00
2016-09-03T00:56:28.076,-2.108E+01, 1.00
2016-09-03T00:56:40.076,-2.439E+01, 1.00
2016-09-03T00:56:52.045,-2.439E+01, 1.00
2016-09-03T00:57:04.045,-2.306E+01, 1.00
2016-09-03T00:57:16.045,-2.306E+01, 1.00
2016-09-03T00:57:28.045,-2.306E+01, 1.00
2016-09-03T00:57:40.045,-2.214E+01, 1.00
2016-09-03T00:57:52.045,-2.214E+01, 1.00
2016-09-03T00:58:04.045,-2.214E+01, 1.00
2016-09-03T00:58:16.045,-2.208E+01, 1.00
2016-09-03T00:58:28.045,-2.208E+01, 1.00
2016-09-03T00:58:40.045,-2.094E+01, 1.00
2016-09-03T00:58:52.045,-2.094E+01, 1.00
2016-09-03T00:59:04.045,-2.094E+01, 1.00
2016-09-03T00:59:16.045,-2.108E+01, 1.00
2016-09-03T00:59:28.045,-2.108E+01, 1.00
2016-09-03T00:59:40.045,-2.108E+01, 1.00
2016-09-03T00:59:52.045,-2.242E+01, 1.00
