time_utc,et,L_km,L_m,L_AU,dt_res,v_km_s
1979-03-05 09:44:00,-657252909.8145592,394133.9249370416,394133924.9370416,0.0026346225590832,1.882243926360686,-9.970407214120495
1979-03-05 09:45:00,-657252849.8145592,393538.7912454091,393538791.24540913,0.0026306443360721,1.8819438336539325,-9.918894860541332
1979-03-05 09:46:00,-657252789.8145592,392946.7667902075,392946766.7902075,0.0026266868970228,1.8816449643683513,-9.867074253360624
1979-03-05 09:47:00,-657252729.8145592,392357.8700884861,392357870.0884861,0.0026227503657141,1.8813473323711662,-9.814945028689301
1979-03-05 09:48:00,-657252669.8145592,391772.1196960616,391772119.6960616,0.0026188348661841,1.8810509515885137,-9.762506540408745
1979-03-05 09:49:00,-657252609.8145592,391189.5341834371,391189534.1834371,0.0026149405225687,1.880755835992852,-9.709758543741192
1979-03-05 09:50:00,-657252549.8145592,390610.1321495721,390610132.1495721,0.0026110674591946,1.8804619996094891,-9.656700564417406
1979-03-05 09:51:00,-657252489.8145592,390033.932215425,390033932.2154251,0.0026072158005349,1.8801694565128662,-9.603332235784425
1979-03-05 09:52:00,-657252429.8145592,389460.9530190803,389460953.0190803,0.0026033856711777,1.8798782208236116,-9.549653272412252
1979-03-05 09:53:00,-657252369.8145592,388891.2132198007,388891213.2198007,0.0025995771958524,1.879588306710113,-9.49566332132672
1979-03-05 09:54:00,-657252309.8145592,388324.7314881063,388324731.4881063,0.0025957904993637,1.8792997283829698,-9.441362194906105
1979-03-05 09:55:00,-657252249.8145592,387761.5265198634,387761526.5198634,0.0025920257066858,1.8790125001016451,-9.3867494707151
1979-03-05 09:56:00,-657252189.8145592,387201.61701385904,387201617.01385903,0.0025882829428123,1.8787266361625092,-9.331825100072699
1979-03-05 09:57:00,-657252129.8145592,386645.0216822984,386645021.6822984,0.0025845623328266,1.8784421509036213,-9.276588859344095
1979-03-05 09:58:00,-657252069.8145592,386091.7592524841,386091759.25248414,0.0025808640019131,1.8781590587050299,-9.221040496905335
1979-03-05 09:59:00,-657252009.8145592,385541.8484510346,385541848.4510346,0.0025771880752513,1.87787737398011,-9.165180024158326
1979-03-05 10:00:00,-657251949.8145592,384995.3080185394,384995308.01853937,0.0025735346781145,1.877597111182455,-9.109007208253024
1979-03-05 10:01:00,-657251889.8145592,384452.1566939337,384452156.69393367,0.0025699039357645,1.87731828479725,-9.052522076761427
1979-03-05 10:02:00,-657251829.8145592,383912.4132179025,383912413.2179025,0.0025662959734753,1.877040909342369,-8.995724600520528
1979-03-05 10:03:00,-657251769.8145592,383376.0963337032,383376096.3337032,0.0025627109165378,1.8767649993681363,-8.938614736654563
1979-03-05 10:04:00,-657251709.8145592,382843.2247797681,382843224.7797681,0.0025591488902105,1.8764905694528498,-8.881192565585176
1979-03-05 10:05:00,-657251649.8145592,382313.817292986,382313817.292986,0.0025556100197419,1.8762176342037677,-8.823458113035304
1979-03-05 10:06:00,-657251589.8145592,381787.8926038953,381787892.6038953,0.002552094430338,1.875946208253926,-8.765411484844906
1979-03-05 10:07:00,-657251529.8145592,381265.4694319323,381265469.43193233,0.0025486022471303,1.8756763062589492,-8.707052866049343
1979-03-05 10:08:00,-657251469.8145592,380746.5664866548,380746566.4866548,0.0025451335951846,1.8754079428969295,-8.648382421291899
1979-03-05 10:09:00,-657251409.8145592,380231.2024671599,380231202.4671599,0.0025416885994966,1.8751411328673604,-8.589400324915186
1979-03-05 10:10:00,-657251349.8145592,379719.3960576014,379719396.0576014,0.0025382673849621,1.8748758908880347,-8.530106825975235
1979-03-05 10:11:00,-657251289.8145592,379211.1659230028,379211165.9230029,0.0025348700763493,1.8746122316920697,-8.47050224330936
1979-03-05 10:12:00,-657251229.8145592,378706.5307112229,378706530.7112229,0.0025314967983112,1.8743501700281004,-8.41058686299851
1979-03-05 10:13:00,-657251169.8145592,378205.5090445546,378205509.0445546,0.0025281476753302,1.8740897206550837,-8.350361111138287
1979-03-05 10:14:00,-657251109.8145592,377708.1195282335,377708119.5282335,0.0025248228317746,1.873830898345857,-8.289825272018788
1979-03-05 10:15:00,-657251049.8145592,377214.3807391983,377214380.7391983,0.0025215223918237,1.8735737178804286,-8.228979817253032
1979-03-05 10:16:00,-657250989.8145592,376724.31122142327,376724311.22142327,0.0025182464794361,1.8733181940426449,-8.167825296250522
1979-03-05 10:17:00,-657250929.8145592,376237.9294925304,376237929.4925304,0.0025149952183947,1.8730643416227248,-8.106362148214249
1979-03-05 10:18:00,-657250869.8145592,375755.2540376909,375755254.0376909,0.002511768732265,1.872812175413158,-8.044590913992336
1979-03-05 10:19:00,-657250809.8145592,375276.3033041022,375276303.30410224,0.0025085671443591,1.8725617102048724,-7.982512226477653
1979-03-05 10:20:00,-657250749.8145592,374801.095702934,374801095.702934,0.0025053905777479,1.8723129607872895,-7.920126686136549
1979-03-05 10:21:00,-657250689.8145592,374329.6496033213,374329649.6033213,0.0025022391552216,1.8720659419442034,-7.857434993545757
1979-03-05 10:22:00,-657250629.8145592,373861.9833334992,373861983.3334992,0.0024991129992968,1.8718206684533765,-7.794437830367436
1979-03-05 10:23:00,-657250569.8145592,373398.11517722165,373398115.17722166,0.0024960122321929,1.871577155083656,-7.731135937959577
1979-03-05 10:24:00,-657250509.8145592,372938.0633643991,372938063.3643991,0.0024929369757693,1.8713354165890244,-7.6675302137096875
1979-03-05 10:25:00,-657250449.8145592,372481.84608047525,372481846.0804753,0.0024898873515883,1.8710954677124767,-7.60362139873032
1979-03-05 10:26:00,-657250389.8145592,372029.48145760247,372029481.4576024,0.0024868634808556,1.8708573231803283,-7.539410381213141
1979-03-05 10:27:00,-657250329.8145592,371580.9875726705,371580987.5726705,0.002483865484408,1.8706209977000996,-7.474898082199313
1979-03-05 10:28:00,-657250269.8145592,371136.38243970176,371136382.43970174,0.0024808934826617,1.8703865059554103,-7.410085549479118
1979-03-05 10:29:00,-657250209.8145592,370695.6840186577,370695684.01865774,0.0024779475956716,1.8701538626095164,-7.344973684067372
1979-03-05 10:30:00,-657250149.8145592,370258.9102003333,370258910.20033336,0.0024750279430302,1.8699230822962163,-7.2795636387406075
1979-03-05 10:31:00,-657250089.8145592,369826.0788159069,369826078.8159069,0.0024721346439318,1.8696941796237552,-7.213856407106505
1979-03-05 10:32:00,-657250029.8145592,369397.2076207594,369397207.62075937,0.0024692678170636,1.869467169165118,-7.147853252458542
1979-03-05 10:33:00,-657249969.8145592,368972.3143063478,368972314.3063478,0.0024664275806857,1.8692420654631416,-7.081555240192878
1979-03-05 10:34:00,-657249909.8145592,368551.4164854135,368551416.4854135,0.0024636140525321,1.869018883021507,-7.014963682238401
