time_utc,et,L_km,L_m,L_AU,dt_tfgr,dt_res,time_diff_s,v_km_s
2019-01-01 05:23:00,599592249.1839195,9655.366005086702,9655366.0050867,6.45421352583911e-05,1.3881837663793624,0.38818376637936236,60.0,-13.511856730327114
2019-01-01 05:24:00,599592309.1839195,8855.15004737716,8855150.04737716,5.919302197245218e-05,1.3809299034724125,0.3809299034724125,60.0,-13.336932628492377
2019-01-01 05:25:00,599592369.1839195,8068.552860955562,8068552.860955562,5.3934944549685776e-05,1.373285815042779,0.3732858150427789,60.0,-13.10995310702662
2019-01-01 05:26:00,599592429.1839195,7299.978172765625,7299978.172765625,4.879734008650984e-05,1.3652363969875017,0.36523639698750165,60.0,-12.809578136498962
2019-01-01 05:27:00,599592489.1839195,6555.767715519407,6555767.715519407,4.3822600447744255e-05,1.3567888751361024,0.35678887513610236,60.0,-12.403507620770293
2019-01-01 05:28:00,599592549.1839195,5845.234989460268,5845234.989460267,3.907298253717904e-05,1.347997712195655,0.347997712195655,60.0,-11.842212100985655
2019-01-01 05:29:00,599592609.1839195,5182.251069415157,5182251.069415157,3.464120876297444e-05,1.3390114429623357,0.33901144296233565,60.0,-11.049732000751844
2019-01-01 05:30:00,599592669.1839195,4587.477718676516,4587477.718676516,3.066539448195847e-05,1.3301544734594803,0.33015447345948035,60.0,-9.91288917897735
2019-01-01 05:31:00,599592729.1839195,4090.77596097015,4090775.9609701503,2.7345148308786394e-05,1.3220456193049044,0.3220456193049044,60.0,-8.278362628439428
2019-01-01 05:32:00,599592789.1839195,3731.516126886733,3731516.126886733,2.4943644648324086e-05,1.3156893140388266,0.3156893140388266,60.0,-5.987663901390283
2019-01-01 05:33:00,599592849.1839195,3551.653532352914,3551653.532352914,2.3741337465125528e-05,1.3123265571371547,0.31232655713715474,60.0,-2.9977099088969834
2019-01-01 05:34:00,599592909.1839195,3578.34246933061,3578342.4693306102,2.3919741989553667e-05,1.3128337849564296,0.31283378495642955,60.0,0.4448156162949317
2019-01-01 05:35:00,599592969.1839195,3807.241118604206,3807241.118604206,2.5449834952792588e-05,1.317067468380994,0.317067468380994,60.0,3.814977487893263
2019-01-01 05:36:00,599593029.1839195,4205.459582155897,4205459.582155897,2.811176096609975e-05,1.3239831536993245,0.3239831536993245,60.0,6.636974392528184
2019-01-01 05:37:00,599593089.1839195,4730.428018282377,4730428.018282377,3.162095821382822e-05,1.3323611880620372,0.3323611880620372,60.0,8.749473935441332
2019-01-01 05:38:00,599593149.1839195,5344.928522682589,5344928.522682589,3.572864037216934e-05,1.341295594739946,0.3412955947399461,60.0,10.241675073336864
2019-01-01 05:39:00,599593209.1839195,6021.613152079045,6021613.152079045,4.025199773166989e-05,1.3502542606504446,0.3502542606504446,60.0,11.278077156607605
2019-01-01 05:40:00,599593269.1839195,6741.783231376844,6741783.231376844,4.506603736958701e-05,1.3589674504507752,0.35896745045077516,60.0,12.002834654963317
2019-01-01 05:41:00,599593329.1839195,7492.910612003747,7492910.612003746,5.008701378530883e-05,1.3673166346657335,0.3673166346657335,60.0,12.518789677115047
2019-01-01 05:42:00,599593389.1839195,8266.560942861475,8266560.942861475,5.525854682409912e-05,1.3752626850025704,0.37526268500257043,60.0,12.89417218096214
2019-01-01 05:43:00,599593449.1839195,9056.964296203269,9056964.296203269,6.0542066901245466e-05,1.3828057858685945,0.3828057858685945,60.0,13.173389222363221
2019-01-01 05:44:00,599593509.1839195,9860.09263455819,9860092.63455819,6.591064824934163e-05,1.3899643435111422,0.3899643435111422,60.0,13.38547230591536
2019-01-01 05:45:00,599593569.1839195,10673.07375467959,10673073.75467959,7.134509137555251e-05,1.396764200877899,0.3967642008778991,60.0,13.549685335356662
2019-01-01 05:46:00,599593629.1839195,11493.817123471372,11493817.123471372,7.683142192926529e-05,1.4032332446929734,0.4032332446929734,60.0,13.679056146529698
2019-01-01 05:47:00,599593689.1839195,12320.77159928637,12320771.59928637,8.235927116900048e-05,1.4093987994250825,0.4093987994250825,60.0,13.782574596916644
2019-01-01 05:48:00,599593749.1839195,13152.765702628752,13152765.702628752,8.792080823800625e-05,1.4152864538158993,0.41528645381589935,60.0,13.866568389039701
2019-01-01 05:49:00,599593809.1839195,13988.900264270877,13988900.264270876,9.351002256124275e-05,1.4209196178733248,0.42091961787332477,60.0,13.935576027368734
2019-01-01 05:50:00,599593869.1839195,14828.474891831582,14828474.891831582,9.912223230481838e-05,1.426319445287462,0.4263194452874619,60.0,13.992910459345088
2019-01-01 05:51:00,599593929.1839195,15670.936689884704,15670936.689884704,0.000104753741591,1.431504930938575,0.431504930938575,60.0,14.041029967552033
2019-01-01 05:52:00,599593989.1839195,16515.843848422857,16515843.848422855,0.0001104015971025,1.4364930840915768,0.43649308409157683,60.0,14.08178597563589
2019-01-01 05:53:00,599594049.1839195,17362.83938108143,17362839.381081432,0.0001160634125327,1.4412991264095532,0.44129912640955316,60.0,14.11659221097622
2019-01-01 05:54:00,599594109.1839195,18211.631909275373,18211631.90927537,0.0001217372401362,1.4459366893138106,0.4459366893138106,60.0,14.146542136565706
2019-01-01 05:55:00,599594169.1839195,19061.981385056795,19061981.385056797,0.0001274214752914,1.4504179985527406,0.45041799855274056,60.0,14.172491263023707
2019-01-01 05:56:00,599594229.1839195,19913.68835661801,19913688.356618013,0.0001331147847455,1.4547540412376627,0.4547540412376627,60.0,14.195116192686934
2019-01-01 05:57:00,599594289.1839195,20766.58579931865,20766585.799318653,0.0001388160520076,1.4589547141700792,0.45895471417007916,60.0,14.214957378343994
