time_utc,et,L_km,L_m,L_AU
1986-01-24 00:34:00,-439817104.8154153,2676792558.1535993,2676792558153.599,17.89325306321756
1986-01-24 00:35:00,-439817044.8154153,2676794073.1290116,2676794073129.0117,17.893263190202692
1986-01-24 00:36:00,-439816984.8154153,2676795588.1185517,2676795588118.552,17.89327331728226
1986-01-24 00:37:00,-439816924.8154153,2676797103.122242,2676797103122.242,17.89328344445642
1986-01-24 00:38:00,-439816864.8154153,2676798618.140103,2676798618140.103,17.8932935717253
1986-01-24 00:39:00,-439816804.8154153,2676800133.1721563,2676800133172.1562,17.893303699089056
1986-01-24 00:40:00,-439816744.8154153,2676801648.2184258,2676801648218.426,17.89331382654784
1986-01-24 00:41:00,-439816684.8154153,2676803163.2789307,2676803163278.9307,17.89332395410178
1986-01-24 00:42:00,-439816624.8154153,2676804678.353694,2676804678353.694,17.893334081751032
1986-01-24 00:43:00,-439816564.8154153,2676806193.442738,2676806193442.7383,17.893344209495744
1986-01-24 00:44:00,-439816504.8154153,2676807708.546085,2676807708546.085,17.893354337336067
1986-01-24 00:45:00,-439816444.8154153,2676809223.663755,2676809223663.755,17.893364465272132
1986-01-24 00:46:00,-439816384.8154153,2676810738.795771,2676810738795.771,17.893374593304095
1986-01-24 00:47:00,-439816324.8154153,2676812253.9421563,2676812253942.1562,17.89338472143211
1986-01-24 00:48:00,-439816264.8154153,2676813769.1029315,2676813769102.9316,17.893394849656318
1986-01-24 00:49:00,-439816204.8154153,2676815284.2781196,2676815284278.1196,17.893404977976868
1986-01-24 00:50:00,-439816144.8154153,2676816799.467743,2676816799467.743,17.893415106393913
1986-01-24 00:51:00,-439816084.8154153,2676818314.6718235,2676818314671.8237,17.893425234907596
1986-01-24 00:52:00,-439816024.8154153,2676819829.8903837,2676819829890.384,17.893435363518073
1986-01-24 00:53:00,-439815964.8154153,2676821345.123446,2676821345123.446,17.893445492225485
1986-01-24 00:54:00,-439815904.8154153,2676822860.371032,2676822860371.032,17.89345562102999
1986-01-24 00:55:00,-439815844.8154153,2676824375.6331654,2676824375633.1655,17.893465749931732
1986-01-24 00:56:00,-439815784.8154153,2676825890.9098682,2676825890909.868,17.893475878930865
1986-01-24 00:57:00,-439815724.8154153,2676827406.2011642,2676827406201.164,17.893486008027548
1986-01-24 00:58:00,-439815664.8154153,2676828921.507075,2676828921507.0747,17.893496137221927
1986-01-24 00:59:00,-439815604.8154153,2676830436.827624,2676830436827.624,17.893506266514155
1986-01-24 01:00:00,-439815544.8154153,2676831952.162831,2676831952162.831,17.893516395904363
1986-01-24 01:01:00,-439815484.8154153,2676833467.5127234,2676833467512.7236,17.89352652539274
1986-01-24 01:02:00,-439815424.8154153,2676834982.8773217,2676834982877.322,17.89353665497942
1986-01-24 01:03:00,-439815364.8154153,2676836498.2566485,2676836498256.6484,17.893546784664554
1986-01-24 01:04:00,-439815304.8154153,2676838013.6507273,2676838013650.727,17.893556914448297
1986-01-24 01:05:00,-439815244.8154153,2676839529.0595827,2676839529059.5825,17.89356704433082
1986-01-24 01:06:00,-439815184.8154153,2676841044.483235,2676841044483.235,17.89357717431225
1986-01-24 01:07:00,-439815124.8154153,2676842559.921709,2676842559921.709,17.893587304392756
1986-01-24 01:08:00,-439815064.8154153,2676844075.3750277,2676844075375.028,17.893597434572495
1986-01-24 01:09:00,-439815004.8154153,2676845590.8432155,2676845590843.2153,17.893607564851628
1986-01-24 01:10:00,-439814944.8154153,2676847106.326294,2676847106326.294,17.893617695230297
1986-01-24 01:11:00,-439814884.8154153,2676848621.824287,2676848621824.287,17.893627825708666
1986-01-24 01:12:00,-439814824.8154153,2676850137.3372183,2676850137337.2183,17.89363795628689
1986-01-24 01:13:00,-439814764.8154153,2676851652.865111,2676851652865.111,17.893648086965126
1986-01-24 01:14:00,-439814704.8154153,2676853168.407989,2676853168407.9893,17.893658217743532
1986-01-24 01:15:00,-439814644.8154153,2676854683.965877,2676854683965.877,17.893668348622274
1986-01-24 01:16:00,-439814584.8154153,2676856199.538796,2676856199538.796,17.89367847960149
1986-01-24 01:17:00,-439814524.8154153,2676857715.1267724,2676857715126.7725,17.89368861068136
1986-01-24 01:18:00,-439814464.8154153,2676859230.729828,2676859230729.828,17.893698741862025
1986-01-24 01:19:00,-439814404.8154153,2676860746.347989,2676860746347.9893,17.89370887314367
1986-01-24 01:20:00,-439814344.8154153,2676862261.9812756,2676862261981.2754,17.893719004526417
1986-01-24 01:21:00,-439814284.8154153,2676863777.6297154,2676863777629.7153,17.89372913601046
1986-01-24 01:22:00,-439814224.8154153,2676865293.293331,2676865293293.331,17.893739267595947
1986-01-24 01:23:00,-439814164.8154153,2676866808.972146,2676866808972.146,17.893749399283035
1986-01-24 01:24:00,-439814104.8154153,2676868324.6661863,2676868324666.1865,17.8937595310719
1986-01-24 01:25:00,-439814044.8154153,2676869840.3754735,2676869840375.4736,17.89376966296268
1986-01-24 01:26:00,-439813984.8154153,2676871356.1000333,2676871356100.033,17.893779794955552
1986-01-24 01:27:00,-439813924.8154153,2676872871.839891,2676872871839.891,17.893789927050687
1986-01-24 01:28:00,-439813864.8154153,2676874387.5950694,2676874387595.0693,17.893800059248235
1986-01-24 01:29:00,-439813804.8154153,2676875903.365592,2676875903365.592,17.89381019154835
1986-01-24 01:30:00,-439813744.8154153,2676877419.1514864,2676877419151.4863,17.893820323951218
1986-01-24 01:31:00,-439813684.8154153,2676878934.952774,2676878934952.774,17.893830456456985
1986-01-24 01:32:00,-439813624.8154153,2676880450.769482,2676880450769.482,17.89384058906583
1986-01-24 01:33:00,-439813564.8154153,2676881966.601633,2676881966601.6333,17.89385072177791
1986-01-24 01:34:00,-439813504.8154153,2676883482.4492536,2676883482449.2534,17.89386085459339
1986-01-24 01:35:00,-439813444.8154153,2676884998.3123674,2676884998312.3677,17.893870987512443
1986-01-24 01:36:00,-439813384.8154153,2676886514.1909995,2676886514190.9995,17.893881120535227
1986-01-24 01:37:00,-439813324.8154153,2676888030.085174,2676888030085.1743,17.893891253661902
1986-01-24 01:38:00,-439813264.8154153,2676889545.9949183,2676889545994.9185,17.893901386892658
1986-01-24 01:39:00,-439813204.8154153,2676891061.9202538,2676891061920.254,17.893911520227633
1986-01-24 01:40:00,-439813144.8154153,2676892577.861209,2676892577861.209,17.89392165366702
1986-01-24 01:41:00,-439813084.8154153,2676894093.8178077,2676894093817.8076,17.893931787210978
1986-01-24 01:42:00,-439813024.8154153,2676895609.7900743,2676895609790.074,17.89394192085967
1986-01-24 01:43:00,-439812964.8154153,2676897125.7780356,2676897125778.0356,17.893952054613273
1986-01-24 01:44:00,-439812904.8154153,2676898641.781716,2676898641781.716,17.893962188471953
1986-01-24 01:45:00,-439812844.8154153,2676900157.8011413,2676900157801.141,17.89397232243588
1986-01-24 01:46:00,-439812784.8154153,2676901673.836336,2676901673836.336,17.89398245650522
1986-01-24 01:47:00,-439812724.8154153,2676903189.8873267,2676903189887.3267,17.89399259068015
1986-01-24 01:48:00,-439812664.8154153,2676904705.954139,2676904705954.139,17.894002724960842
1986-01-24 01:49:00,-439812604.8154153,2676906222.0367985,2676906222036.7983,17.89401285934746
1986-01-24 01:50:00,-439812544.8154153,2676907738.1353292,2676907738135.329,17.894022993840174
1986-01-24 01:51:00,-439812484.8154153,2676909254.2497606,2676909254249.7607,17.89403312843918
1986-01-24 01:52:00,-439812424.8154153,2676910770.380115,2676910770380.115,17.89404326314462
1986-01-24 01:53:00,-439812364.8154153,2676912286.5264196,2676912286526.4194,17.894053397956686
1986-01-24 01:54:00,-439812304.8154153,2676913802.688701,2676913802688.701,17.89406353287555
1986-01-24 01:55:00,-439812244.8154153,2676915318.8669844,2676915318866.9844,17.894073667901374
1986-01-24 01:56:00,-439812184.8154153,2676916835.0612965,2676916835061.2964,17.89408380303435
1986-01-24 01:57:00,-439812124.8154153,2676918351.271663,2676918351271.663,17.89409393827464
1986-01-24 01:58:00,-439812064.8154153,2676919867.4981093,2676919867498.1094,17.894104073622415
1986-01-24 01:59:00,-439812004.8154153,2676921383.740664,2676921383740.664,17.894114209077873
1986-01-24 02:00:00,-439811944.8154153,2676922899.999351,2676922899999.351,17.894124344641163
1986-01-24 02:01:00,-439811884.8154153,2676924416.2741985,2676924416274.1987,17.894134480312484
1986-01-24 02:02:00,-439811824.8154153,2676925932.565232,2676925932565.232,17.894144616092
1986-01-24 02:03:00,-439811764.8154153,2676927448.872478,2676927448872.478,17.89415475197989
1986-01-24 02:04:00,-439811704.8154153,2676928965.1959643,2676928965195.9644,17.89416488797634
1986-01-24 02:05:00,-439811644.8154153,2676930481.535717,2676930481535.717,17.894175024081523
1986-01-24 02:06:00,-439811584.8154153,2676931997.8917627,2676931997891.7627,17.89418516029562
1986-01-24 02:07:00,-439811524.8154153,2676933514.264128,2676933514264.1284,17.894195296618808
1986-01-24 02:08:00,-439811464.8154153,2676935030.6528387,2676935030652.839,17.894205433051255
1986-01-24 02:09:00,-439811404.8154153,2676936547.0579243,2676936547057.9243,17.89421556959316
1986-01-24 02:10:00,-439811344.8154153,2676938063.479411,2676938063479.411,17.894225706244704
1986-01-24 02:11:00,-439811284.8154153,2676939579.917325,2676939579917.325,17.894235843006054
1986-01-24 02:12:00,-439811224.8154153,2676941096.3716936,2676941096371.694,17.894245979877397
1986-01-24 02:13:00,-439811164.8154153,2676942612.8425455,2676942612842.5454,17.894256116858926
1986-01-24 02:14:00,-439811104.8154153,2676944129.329906,2676944129329.906,17.894266253950807
1986-01-24 02:15:00,-439811044.8154153,2676945645.833805,2676945645833.805,17.89427639115324
1986-01-24 02:16:00,-439810984.8154153,2676947162.3542666,2676947162354.2666,17.894286528466388
1986-01-24 02:17:00,-439810924.8154153,2676948678.8913207,2676948678891.321,17.89429666589045
1986-01-24 02:18:00,-439810864.8154153,2676950195.444994,2676950195444.994,17.894306803425607
1986-01-24 02:19:00,-439810804.8154153,2676951712.0153146,2676951712015.3145,17.89431694107204
1986-01-24 02:20:00,-439810744.8154153,2676953228.6023107,2676953228602.3105,17.894327078829946
1986-01-24 02:21:00,-439810684.8154153,2676954745.2060084,2676954745206.0083,17.894337216699494
1986-01-24 02:22:00,-439810624.8154153,2676956261.826437,2676956261826.437,17.89434735468088
1986-01-24 02:23:00,-439810564.8154153,2676957778.463625,2676957778463.625,17.894357492774294
1986-01-24 02:24:00,-439810504.8154153,2676959295.117598,2676959295117.598,17.89436763097991
1986-01-24 02:25:00,-439810444.8154153,2676960811.7883863,2676960811788.386,17.894377769297932
1986-01-24 02:26:00,-439810384.8154153,2676962328.476017,2676962328476.017,17.894387907728536
1986-01-24 02:27:00,-439810324.8154153,2676963845.1805177,2676963845180.5176,17.89439804627191
1986-01-24 02:28:00,-439810264.8154153,2676965361.9019194,2676965361901.9194,17.89440818492826
1986-01-24 02:29:00,-439810204.8154153,2676966878.6402473,2676966878640.2476,17.894418323697757
1986-01-24 02:30:00,-439810144.8154153,2676968395.3955307,2676968395395.531,17.89442846258059
1986-01-24 02:31:00,-439810084.8154153,2676969912.1677995,2676969912167.7993,17.894438601576965
1986-01-24 02:32:00,-439810024.8154153,2676971428.9570813,2676971428957.0815,17.894448740687064
1986-01-24 02:33:00,-439809964.8154153,2676972945.763405,2676972945763.405,17.894458879911085
1986-01-24 02:34:00,-439809904.8154153,2676974462.586799,2676974462586.7993,17.89446901924921
1986-01-24 02:35:00,-439809844.8154153,2676975979.427292,2676975979427.292,17.894479158701635
1986-01-24 02:36:00,-439809784.8154153,2676977496.2849135,2676977496284.9136,17.89448929826856
1986-01-24 02:37:00,-439809724.8154153,2676979013.1596913,2676979013159.6914,17.894499437950167
1986-01-24 02:38:00,-439809664.8154153,2676980530.0516562,2676980530051.6562,17.89450957774666
1986-01-24 02:39:00,-439809604.8154153,2676982046.960836,2676982046960.836,17.894519717658227
1986-01-24 02:40:00,-439809544.8154153,2676983563.8872595,2676983563887.2593,17.894529857685065
1986-01-24 02:41:00,-439809484.8154153,2676985080.8309574,2676985080830.9575,17.894539997827373
1986-01-24 02:42:00,-439809424.8154153,2676986597.791958,2676986597791.958,17.894550138085343
