z,rho_SN,rho_SN_norm,rho_SN_fit,log10_1pz,log10_rho_SN
0.5964912280701754,0.9356129959223338,0.9356129959223338,0.9261144145284926,0.20316653664860224,-0.028903754350958648
0.6015037593984962,0.9350359486432771,0.9350359486432771,0.9254937751760451,0.20452796247165192,-0.029171691804181672
0.606516290726817,0.9344583592805775,0.9344583592805775,0.9248754893014025,0.20588513383206916,-0.029440046599320143
0.6115288220551378,0.9338802290187512,0.9338802290187512,0.9242595406786328,0.20723807723747384,-0.02970881885732356
0.6165413533834586,0.9333015590360481,0.9333015590360481,0.9236459132437006,0.20858681894851955,-0.029978008702666797
0.6215538847117794,0.932722350504504,0.932722350504504,0.9230345910923552,0.20993138498195216,-0.030247616263334488
0.6265664160401002,0.9321426045899931,0.9321426045899931,0.922425558478053,0.21127180111362096,-0.0305176416708058
0.631578947368421,0.9315623224522788,0.9315623224522788,0.9218187998099134,0.21260809288144372,-0.030788085060039196
0.6365914786967418,0.9309815052450642,0.9309815052450642,0.9212142996507081,0.2139402855883257,-0.031058946569457874
0.6416040100250626,0.9304001541160432,0.9304001541160432,0.9206120427148807,0.21526840430503483,-0.031330226340934776
0.6466165413533834,0.9298182702069488,0.9298182702069488,0.9200120138665991,0.21659247387303251,-0.031601924519778626
0.6516290726817042,0.9292358546536034,0.9292358546536034,0.9194141981178391,0.21791251890726163,-0.03187404125471956
0.656641604010025,0.928652908585966,0.928652908585966,0.9188185806264966,0.21922856379889202,-0.03214657669789526
0.6616541353383458,0.9280694331281814,0.9280694331281814,0.9182251466945313,0.2205406327180249,-0.03241953100483733
0.6666666666666666,0.9274854293986262,0.9274854293986262,0.9176338817661381,0.22184874961635634,-0.03269290433445789
0.6716791979949874,0.9269008985099569,0.9269008985099569,0.9170447714259489,0.22315293822980073,-0.03296669684903626
0.6766917293233082,0.9263158415691555,0.9263158415691555,0.9164578013972599,0.2244532220810749,-0.033240908714206055
0.681704260651629,0.9257302596775756,0.9257302596775756,0.9158729575402892,0.22574962448224384,-0.033515540098942184
0.6867167919799498,0.9251441539309876,0.9251441539309876,0.9152902258504593,0.22704216853722858,-0.0337905911755486
0.6917293233082706,0.9245575254196237,0.9245575254196237,0.9147095924567076,0.2283308771442767,-0.03406606211964561
0.6967418546365914,0.9239703752282217,0.9239703752282217,0.9141310436198224,0.2296157729983961,-0.034341953110158044
0.7017543859649122,0.9233827044360697,0.9233827044360697,0.9135545657308038,0.23089687859375344,-0.03461826432930294
0.706766917293233,0.9227945141170489,0.9227945141170489,0.9129801453092513,0.2321742162260369,-0.03489499596257805
0.7117794486215538,0.9222058053396764,0.9222058053396764,0.9124077690017744,0.23344780799478432,-0.035172148198750246
0.7167919799498746,0.921616579167148,0.921616579167148,0.9118374235804286,0.23471767580567737,-0.035449721229844106
0.7218045112781954,0.9210268366573798,0.9210268366573798,0.9112690959411746,0.2359838413728022,-0.0357277152511308
0.7268170426065163,0.9204365788630502,0.9204365788630502,0.910702773102361,0.23724632622087755,-0.036006130461117086
0.731829573934837,0.9198458068316402,0.9198458068316402,0.9101384422032299,0.23850515168745018,-0.03628496706153469
0.7368421052631579,0.9192545216054752,0.9192545216054752,0.9095760905024453,0.23976033892505855,-0.036564225257329344
0.7418546365914787,0.9186627242217638,0.9186627242217638,0.9090157053766423,0.24101190890336566,-0.03684390525665092
0.7468671679197995,0.9180704157126387,0.9180704157126387,0.9084572743190007,0.24225988241126115,-0.03712400727084277
0.7518796992481203,0.9174775971051954,0.9174775971051954,0.9079007849378367,0.24350428005893318,-0.037404531514432016
0.7568922305764411,0.9168842694215316,0.9168842694215316,0.9073462249552181,0.24474512227991044,-0.03768547820511934
0.7619047619047619,0.9162904336787853,0.9162904336787853,0.9067935822055988,0.2459824293330757,-0.03796684756376962
0.7669172932330827,0.9156960908891729,0.9156960908891729,0.9062428446344736,0.24721622130465043,-0.03824863981440242
0.7719298245614035,0.9151012420600274,0.9151012420600274,0.9056940002970532,0.24844651811015117,-0.03853085518418249
0.7769423558897243,0.9145058881938353,0.9145058881938353,0.9051470373569589,0.24967333949631834,-0.03881349390341068
0.7819548872180451,0.9139100302882736,0.9139100302882736,0.9046019440849359,0.2508967050430181,-0.03909655620551498
0.7869674185463659,0.9133136693362464,0.9133136693362464,0.9040587088575852,0.2521166341651173,-0.039380042327041724
0.7919799498746867,0.912716806325921,0.912716806325921,0.9035173201561157,0.2533331461143324,-0.03966395250764694
0.7969924812030075,0.9121194422407638,0.9121194422407638,0.9029777665651121,0.2545462599810519,-0.039948286990087865
0.8020050125313283,0.9115215780595756,0.9115215780595756,0.9024400367713225,0.25575599469613436,-0.04023304602021456
0.8070175438596491,0.9109232147565267,0.9109232147565267,0.9019041195624624,0.25696236903268077,-0.040518229846961774
0.8120300751879699,0.9103243533011918,0.9103243533011918,0.9013700038260373,0.25816540160778256,-0.040803838722341015
0.8170426065162907,0.9097249946585837,0.9097249946585837,0.9008376785481805,0.25936511088424546,-0.041089872901432685
0.8220551378446115,0.9091251397891881,0.9091251397891881,0.9003071328125094,0.2605615151722896,-0.04137633264237835
0.8270676691729323,0.9085247896489969,0.9085247896489969,0.8997783557989967,0.26175463263122634,-0.04166321820637309
0.8320802005012531,0.9079239451895411,0.9079239451895411,0.8992513367828582,0.2629444812711122,-0.04195052985765845
0.8370927318295739,0.9073226073579246,0.9073226073579246,0.8987260651334573,0.2641310789543797,-0.042238267863514894
0.8421052631578947,0.9067207770968561,0.9067207770968561,0.8982025303132237,0.26531444339744664,-0.042526432494254834
0.8471177944862155,0.9061184553446816,0.9061184553446816,0.8976807218765883,0.2664945921723032,-0.04281502402321574
0.8521303258145363,0.9055156430354167,0.9055156430354167,0.8971606294689326,0.26767154270807747,-0.04310404272675334
0.8571428571428571,0.9049123410987778,0.9049123410987778,0.8966422428255534,0.26884531229257996,-0.04339348888423481
0.8621553884711779,0.904308550460214,0.904308550460214,0.8961255517706419,0.2700159180738271,-0.04368336277803254
0.8671679197994987,0.9037042720409372,0.9037042720409372,0.895610546216277,0.27118337706154455,-0.04397366469351764
0.8721804511278195,0.9030995067579537,0.9030995067579537,0.8950972161614325,0.27234770612865056,-0.04426439491905376
0.8771929824561403,0.9024942555240946,0.9024942555240946,0.8945855516909983,0.27350892201271826,-0.04455555374599085
0.8822055137844611,0.9018885192480453,0.9018885192480453,0.8940755429748158,0.27466704131742015,-0.044847141468659424
0.8872180451127819,0.9012822988343755,0.9012822988343755,0.8935671802667257,0.2758220805139523,-0.045139158384364796
0.8922305764411027,0.9006755951835693,0.9006755951835693,0.8930604539036286,0.27697405594244,-0.04543160479338115
0.8972431077694235,0.9000684091920538,0.9000684091920538,0.8925553543045612,0.27812298381332456,-0.04572448099894624
0.9022556390977443,0.8994607417522282,0.8994607417522282,0.8920518719697816,0.27926888020873214,-0.04601778730725584
0.9072681704260651,0.8988525937524926,0.8988525937524926,0.8915499974798697,0.28041176108382454,-0.04631152402745867
0.9122807017543859,0.8982439660772764,0.8982439660772764,0.891049721494839,0.28155164226813223,-0.04660569147165092
0.9172932330827067,0.8976348596070662,0.8976348596070662,0.8905510347532604,0.2826885394668694,-0.04690028995487159
0.9223057644110275,0.897025275218434,0.897025275218434,0.8900539280713983,0.28382246826223273,-0.04719531979509737
0.9273182957393483,0.8964152137840642,0.8964152137840642,0.8895583923423583,0.28495344411468276,-0.047490781313238056
0.9323308270676691,0.8958046761727815,0.8958046761727815,0.8890644185352462,0.2860814823642087,-0.04778667483313176
0.9373433583959899,0.8951936632495776,0.8951936632495776,0.8885719976943389,0.2872065982315767,-0.048083000681540464
0.9423558897243107,0.8945821758756383,0.8945821758756383,0.8880811209382659,0.288328806819562,-0.04837975918814564
0.9473684210526315,0.8939702149083696,0.8939702149083696,0.8875917794592016,0.289448123114166,-0.048676950685543945
0.9523809523809523,0.8933577812014242,0.8933577812014242,0.8871039645220697,0.2905645619858162,-0.04897457550924324
0.9573934837092731,0.8927448756047274,0.8927448756047274,0.886617667463757,0.2916781381905521,-0.04927263399765842
0.9624060150375939,0.8921314989645036,0.8921314989645036,0.8861328796923376,0.29278886637119517,-0.04957112649210726
0.9674185463659147,0.8915176521233006,0.8915176521233006,0.8856495926863086,0.29389676105850426,-0.04987005333680727
0.9724310776942355,0.8909033359200157,0.8909033359200157,0.8851677979938347,0.29500183667231633,-0.05016941487887149
0.9774436090225563,0.8902885511899208,0.8902885511899208,0.8846874872320036,0.2961041075226721,-0.050469211468305075
0.9824561403508771,0.8896732987646868,0.8896732987646868,0.8842086520860908,0.2972035878109283,-0.050769443458001925
0.9874686716791979,0.8890575794724086,0.8890575794724086,0.8837312843088341,0.29830029163085553,-0.0510701112037413
0.9924812030075187,0.888441394137629,0.888441394137629,0.883255375719718,0.29939423296972206,-0.051371215064184704
0.9974937343358395,0.8878247435813635,0.8878247435813635,0.8827809182042669,0.30048542570936415,-0.05167275540087252
1.0025062656641603,0.8872076286211236,0.8872076286211236,0.8823079037133479,0.30157388362724313,-0.051974732578221404
1.007518796992481,0.8865900500709405,0.8865900500709405,0.8818363242624833,0.3026596203974894,-0.05227714696352114
1.012531328320802,0.8859720087413891,0.8859720087413891,0.88136617193117,0.30374264959193265,-0.05257999892693193
1.0175438596491229,0.885353505439611,0.885353505439611,0.8808974388622102,0.3048229846811203,-0.052883288841481725
1.0225563909774436,0.8847345409693371,0.8847345409693371,0.8804301172610492,0.30590063903532216,-0.05318701708306375
1.0275689223057642,0.8841151161309111,0.8841151161309111,0.8799641993951226,0.306975625925524,-0.053491184030434014
1.0325814536340852,0.8834952317213117,0.8834952317213117,0.8794996775932108,0.30804795852440786,-0.053795790065208855
1.037593984962406,0.8828748885341753,0.8828748885341753,0.8790365442448027,0.30911764990731994,-0.05410083557186291
1.0426065162907268,0.8822540873598176,0.8822540873598176,0.878574791799468,0.31018471305322837,-0.05440632093772695
1.0476190476190474,0.8816328289852566,0.8816328289852566,0.8781144127662358,0.3112491608456672,-0.0547122465529856
1.0526315789473684,0.8810111141942336,0.8810111141942336,0.8776553997129829,0.3123110060736702,-0.05501861281067578
1.0576441102756893,0.880388943767235,0.880388943767235,0.8771977452658287,0.31337026143269253,-0.05532542010668468
1.06265664160401,0.879766318481514,0.879766318481514,0.8767414421085388,0.3144269395255216,-0.05563266883974797
1.0676691729323307,0.8791432391111114,0.8791432391111114,0.8762864829819346,0.31548105286317685,-0.055940359411448454
1.0726817042606516,0.8785197064268768,0.8785197064268768,0.8758328606833123,0.31653261386579845,-0.056248492226214336
1.0776942355889725,0.87789572119649,0.87789572119649,0.8753805680658676,0.3175816348635253,-0.05655706769131775
1.0827067669172932,0.8772712841844804,0.8772712841844804,0.8749295980381289,0.31862812809736274,-0.056866086216873696
1.0877192982456139,0.8766463961522488,0.8766463961522488,0.8744799435633955,0.31967210572003935,-0.05717554821583862
1.0927318295739348,0.8760210578580867,0.8760210578580867,0.8740315976591863,0.3207135797968538,-0.057485454104009404
1.0977443609022557,0.8753952700571972,0.8753952700571972,0.8735845533966916,0.3217525623065118,-0.05779580430002215
1.1027568922305764,0.8747690335017144,0.8747690335017144,0.8731388039002347,0.32278906514195205,-0.058106599225351434
1.107769423558897,0.8741423489407233,0.8741423489407233,0.8726943423467384,0.3238231001111639,-0.05841783930430951
1.112781954887218,0.8735152171202792,0.8735152171202792,0.8722511619651981,0.32485467893799413,-0.05872952496404546
1.117794486215539,0.8728876387834278,0.8728876387834278,0.8718092560361634,0.32588381326294413,-0.05904165663454451
1.1228070175438596,0.8722596146702235,0.8722596146702235,0.8713686178912234,0.32691051464395865,-0.059354234748627596
1.1278195488721803,0.8716311455177493,0.8716311455177493,0.8709292409124997,0.3279347945572044,-0.059667259741950786
1.1328320802005012,0.871002232060135,0.871002232060135,0.8704911185321464,0.3289566643978396,-0.05998073205300516
1.137844611528822,0.8703728750285766,0.8703728750285766,0.8700542442318544,0.3299761354807748,-0.0602946521231162
1.1428571428571428,0.8697430751513543,0.8697430751513543,0.8696186115423628,0.3309932190414244,-0.060609020396443905
1.1478696741854635,0.8691128331538515,0.8691128331538515,0.8691842140429769,0.3320079262364499,-0.06092383731998243
1.1528822055137844,0.8684821497585723,0.8684821497585723,0.8687510453610898,0.3330202681444941,-0.06123910334356042
1.1578947368421053,0.8678510256851605,0.8678510256851605,0.8683190991717131,0.33403025576690654,-0.06155481891984082
1.162907268170426,0.867219461650417,0.867219461650417,0.8678883691970098,0.33503790002846134,-0.061870984504321117
1.1679197994987467,0.8665874583683174,0.8665874583683174,0.8674588492058355,0.33604321177806595,-0.06218760055533379
1.1729323308270676,0.8659550165500305,0.8659550165500305,0.8670305330132837,0.337046201789462,-0.06250466753404638
1.1779448621553885,0.8653221369039344,0.8653221369039344,0.8666034144802371,0.33804688076191824,-0.06282218590446234
1.1829573934837092,0.8646888201356356,0.8646888201356356,0.8661774875129241,0.33904525932091495,-0.06314015613342105
1.18796992481203,0.8640550669479847,0.8640550669479847,0.8657527460624808,0.34004134801882147,-0.0634585786905989
1.1929824561403508,0.8634208780410941,0.8634208780410941,0.8653291841245176,0.34103515733556505,-0.06377745404850976
1.1979949874686717,0.862786254112355,0.862786254112355,0.8649067957386922,0.3420266976792923,-0.06409678268250589
1.2030075187969924,0.8621511958564538,0.8621511958564538,0.8644855749882862,0.34301597938702366,-0.06441656507077867
1.208020050125313,0.8615157039653889,0.8615157039653889,0.8640655159997876,0.34400301272529965,-0.0647368016943599
1.213032581453634,0.8608797791284875,0.8608797791284875,0.8636466129424786,0.3449878078908203,-0.06505749303712237
1.218045112781955,0.8602434220324209,0.8602434220324209,0.8632288600280266,0.3459703750110772,-0.06537863958578158
1.2230576441102756,0.8596066333612223,0.8596066333612223,0.8628122515100825,0.34695072414497813,-0.06570024182989631
1.2280701754385963,0.8589694137963017,0.8589694137963017,0.862396781683881,0.34792886528346545,-0.06602230026187052
1.2330827067669172,0.8583317640164617,0.8583317640164617,0.861982444885848,0.3489048083501266,-0.06634481537695447
1.2380952380952381,0.8576936846979145,0.8576936846979145,0.8615692354932108,0.3498785632017982,-0.06666778767324609
1.2431077694235588,0.8570551765142964,0.8570551765142964,0.8611571479236141,0.3508501396291637,-0.06699121765169277
1.2481203007518795,0.8564162401366837,0.8564162401366837,0.8607461766347393,0.35181954735734383,-0.067315105816093
1.2531328320802004,0.8557768762336083,0.8557768762336083,0.8603363161239294,0.3527867960464805,-0.06763945267309791
1.2581453634085213,0.8551370854710729,0.8551370854710729,0.8599275609278174,0.35375189529231477,-0.0679642587322132
1.263157894736842,0.8544968685125662,0.8544968685125662,0.8595199056219597,0.35471485462675756,-0.06828952450580096
1.2681704260651627,0.8538562260190778,0.8538562260190778,0.8591133448204725,0.3556756835184551,-0.06861525050908174
1.2731829573934836,0.8532151586491132,0.8532151586491132,0.858707873175674,0.35663439137334707,-0.06894143726013656
1.2781954887218046,0.8525736670587086,0.8525736670587086,0.8583034853777296,0.35759098753521923,-0.069268085279909
1.2832080200501252,0.8519317519014454,0.8519317519014454,0.8579001761543011,0.35854548128625,-0.06959519509220757
1.288220551378446,0.8512894138284652,0.8512894138284652,0.8574979402702013,0.35949788184755066,-0.06992276722370773
1.2932330827067668,0.8506466534884839,0.8506466534884839,0.8570967725270502,0.3604481983797,-0.07025080220395448
1.2982456140350878,0.8500034715278058,0.8500034715278058,0.8566966677629376,0.36139643998327287,-0.07057930056536485
1.3032581453634084,0.8493598685903383,0.8493598685903383,0.8562976208520876,0.36234261569936305,-0.07090826284323024
1.3082706766917291,0.8487158453176059,0.8487158453176059,0.8558996267045281,0.3632867345101007,-0.07123768957571912
1.31328320802005,0.8480714023487638,0.8480714023487638,0.855502680265763,0.36422880533916385,-0.0715675813038799
1.318295739348371,0.847426540320612,0.847426540320612,0.85510677651645,0.36516883705228437,-0.07189793857164338
1.3233082706766917,0.8467812598676094,0.8467812598676094,0.8547119104720788,0.36610683845774883,-0.07222876192582585
1.3283208020050123,0.8461355616218867,0.8461355616218867,0.854318077182657,0.3670428183068935,-0.07256005191613196
1.3333333333333333,0.8454894462132607,0.8454894462132607,0.8539252717323954,0.3679767852945943,-0.0728918090951576
1.3383458646616542,0.8448429142692468,0.8448429142692468,0.8535334892394001,0.3689087480597517,-0.07322403401839335
1.3433583959899749,0.8441959664150738,0.8441959664150738,0.8531427248553661,0.36983871518576955,-0.07355672724422702
1.3483709273182956,0.8435486032736952,0.8435486032736952,0.8527529737652756,0.37076669520103,-0.07388988933394759
1.3533834586466165,0.8429008254658041,0.8429008254658041,0.8523642311870978,0.3716926965793627,-0.07422352085174795
1.3583959899749374,0.842252633609845,0.842252633609845,0.8519764923714944,0.3726167277405087,-0.07455762236472879
1.363408521303258,0.8416040283220274,0.8416040283220274,0.8515897526015267,0.37353879705058013,-0.07489219444290163
1.3684210526315788,0.8409550102163381,0.8409550102163381,0.8512040071923662,0.3744589128225147,-0.07522723765919263
1.3734335839598997,0.8403055799045543,0.8403055799045543,0.850819251491009,0.37537708331652514,-0.0755627525894462
1.3784461152882206,0.8396557379962559,0.8396557379962559,0.8504354808759927,0.37629331674054445,-0.07589873981242869
1.3834586466165413,0.8390054850988384,0.8390054850988384,0.8500526907571169,0.3772076212506657,-0.076235199909832
1.388471177944862,0.8383548218175247,0.8383548218175247,0.849670876575166,0.37812000495157816,-0.0765721334662778
1.3934837092731829,0.837703748755378,0.837703748755378,0.8492900338016364,0.3790304758969981,-0.07690954106932112
