z_sn,mu_sn,mu_err,mu_tfgr_interp,C_best,delta_mu_data,weight
0.03489,16.36835,0.1667,36.374500118118206,-19.93570238789104,-0.07044773022716555,35.985604318848296
0.03501,16.6581,0.12485,36.38246618427053,-19.93570238789104,0.2113362036205153,64.1538769230325
0.03507,16.45115,0.16785,36.38644921734669,-19.93570238789104,0.0004031705443523492,35.494193194361145
0.03518,16.42245,0.15235,36.393751444652985,-19.93570238789104,-0.035599056761942194,43.08390730971264
0.03578,16.59205,0.1761,36.433581775414595,-19.93570238789104,0.09417061247644654,32.24640380043216
0.03682,16.77055,0.12655,36.50262101540139,-19.93570238789104,0.20363137248965302,62.441841278771456
0.037,16.74885,0.12725,36.514570114629876,-19.93570238789104,0.16998227326116577,61.75674788965613
0.03713,16.56045,0.1177,36.52320001962822,-19.93570238789104,-0.0270476317371795,72.18501886555468
0.0373,16.8196,0.11505,36.53448528001068,-19.93570238789104,0.22081710788036446,75.54865796308353
0.03743,16.7708,0.1166,36.54311518500903,-19.93570238789104,0.16338720288201358,73.55342479456529
0.03791,16.5851,0.2001,36.572370543950846,-19.93570238789104,-0.05156815605980469,24.975018737507806
0.038,16.7664,0.13185,36.57728531809436,-19.93570238789104,0.12481706979668061,57.52276211648676
0.03827,16.99715,0.1201,36.5920296405249,-19.93570238789104,0.3408227473661434,69.32884821904588
0.03837,16.9021,0.16555,36.59749050068436,-19.93570238789104,0.2403118872066834,36.48729179553142
0.03863,16.86145,0.1275,36.61168873709896,-19.93570238789104,0.1854636507920837,61.51480199923107
0.03984,16.7074,0.1146,36.677765145028424,-19.93570238789104,-0.03466275713738298,76.14313691449736
0.04028,16.8206,0.11335,36.70179292973005,-19.93570238789104,0.05450945816099306,77.83177789768195
0.04067,16.7928,0.1127,36.72309028435193,-19.93570238789104,0.005412103539107704,78.73216027663332
0.04093,17.0528,0.11665,36.73728852076653,-19.93570238789104,0.251213867124509,73.49038350772908
0.04093,16.7302,0.1297,36.73728852076653,-19.93570238789104,-0.07138613287549234,59.44564557673868
0.0415,16.9967,0.1259,36.76841542367545,-19.93570238789104,0.16398696421559222,63.0882585811072
0.04269,16.93325,0.117,36.833399659573026,-19.93570238789104,0.03555272831801659,73.05135510263715
0.0431,16.97675,0.10685,36.85578918622681,-19.93570238789104,0.05666320166423233,87.58927810887741
0.04341,16.93145,0.1209,36.87271785272113,-19.93570238789104,-0.005565464830088018,68.41438042910868
0.04437,16.92415,0.11995,36.92514211025195,-19.93570238789104,-0.06528972236090524,69.50235100390064
0.04437,16.72085,0.19805,36.92514211025195,-19.93570238789104,-0.2685897223609075,25.494723516415828
0.04486,17.2055,0.14795,36.9519003250333,-19.93570238789104,0.18930206285774176,45.68462464541593
0.04582,17.29255,0.1243,36.99949612473948,-19.93570238789104,0.22875626315155984,64.7228663945286
0.04597,17.2822,0.1025,37.00646783919541,-19.93570238789104,0.21143454869563172,95.18143961927426
0.04651,17.18185,0.11625,37.03156601123677,-19.93570238789104,0.08598637665427233,73.99699387212394
0.0471,16.9842,0.14465,37.05898808809677,-19.93570238789104,-0.13908570020572597,47.79287143036537
0.04713,17.1679,0.1151,37.06038243098795,-19.93570238789104,0.04321995690309066,75.48303481051117
0.04714,17.16275,0.12315,37.06084721195168,-19.93570238789104,0.037605175939358304,65.93730120933957
0.04819,17.4344,0.12175,37.10964921314321,-19.93570238789104,0.260453174747834,67.4624423933988
0.04949,17.32405,0.12545,37.17007073842795,-19.93570238789104,0.08968164946308832,63.541676429580484
0.04976,17.35275,0.13525,37.18261982444863,-19.93570238789104,0.10583256344241221,54.667026557924835
0.05035,17.2903,0.16335,37.21004190130863,-19.93570238789104,0.01596048658241145,37.476732804667805
0.05067,17.57225,0.158,37.22491489214795,-19.93570238789104,0.2830374957430912,40.0576830636116
0.05092,17.42035,0.1224,37.23653441624117,-19.93570238789104,0.11951797164986999,66.74783203041567
0.05322,17.57915,0.12805,37.34071756532147,-19.93570238789104,0.17413482256957025,60.987500459312116
0.05344,17.62205,0.1398,37.34963268737573,-19.93570238789104,0.20811970051531148,51.166493723917874
0.05359,17.4687,0.1439,37.35571117968545,-19.93570238789104,0.048691208205589476,48.29235807238155
0.05418,17.3218,0.11385,37.37961991610368,-19.93570238789104,-0.12211752821263744,77.1496446583804
0.05458,17.4521,0.1018,37.3958292289296,-19.93570238789104,-0.008026841038557109,96.4949185775877
0.05495,17.60185,0.1165,37.41082284329357,-19.93570238789104,0.12672954459746677,73.67975096244174
0.05573,17.56165,0.10915,37.442431003304115,-19.93570238789104,0.05492138458692608,83.9368215937546
0.05581,17.23215,0.12285,37.4456728658693,-19.93570238789104,-0.27782047797825626,66.25973251939878
0.05684,17.73355,0.1203,37.487411846396036,-19.93570238789104,0.1818405414950064,69.09851997880057
0.05715,17.65695,0.1072,37.49997406383613,-19.93570238789104,0.09267832405491205,87.0182668745823
0.05721,17.60445,0.1094,37.502405460760016,-19.93570238789104,0.03774692713102468,83.55363642136433
0.0589,17.792,0.11395,37.57088980744952,-19.93570238789104,0.15681258044152457,77.01429443065354
0.05895,17.7707,0.10045,37.57291597155276,-19.93570238789104,0.1334864163382825,99.10603875392987
0.05948,17.71775,0.12625,37.5943933110471,-19.93570238789104,0.05905907684394052,62.73894716204293
0.06119,17.9246,0.11905,37.65964425858655,-19.93570238789104,0.20065812930448956,70.55717768466974
0.06441,18.09975,0.1085,37.77547379059853,-19.93570238789104,0.25997859729250905,84.94552867973412
0.06455,17.78945,0.1136,37.78050985720775,-19.93570238789104,-0.05535746931670715,77.48958539972227
0.06481,17.87655,0.1109,37.78986255233915,-19.93570238789104,0.022389835551891224,81.30867945760606
0.06559,17.91255,0.12675,37.81792063773336,-19.93570238789104,0.03033175015768208,62.24494162591567
0.06641,17.9881,0.1134,37.84741759930163,-19.93570238789104,0.07638478858941156,77.76315830401661
0.06845,18.31035,0.1248,37.91860562923505,-19.93570238789104,0.32744675865598794,64.20529257067719
0.06877,18.16815,0.11055,37.92896685971503,-19.93570238789104,0.17488552817600933,81.82433909969907
0.06888,18.1778,0.15105,37.93252853269252,-19.93570238789104,0.18097385519851983,43.828695106887785
0.0706,18.48435,0.29975,37.988220146522394,-19.93570238789104,0.43183224136864595,11.12965280352476
0.07063,18.05925,0.1229,37.989191511879895,-19.93570238789104,0.005760876011144944,66.205829952974
0.07141,18.15745,0.1192,38.01444701117484,-19.93570238789104,0.07870537671620426,70.3797126255574
0.0718,18.0121,0.1254,38.02707476082231,-19.93570238789104,-0.07927237293126765,63.59235772481806
0.07369,18.2355,0.1566,38.088270778344665,-19.93570238789104,0.08293160954637457,40.777113926363064
0.07515,17.8882,0.1248,38.13554389240956,-19.93570238789104,-0.3116415045185157,64.20529257067719
0.07523,18.2988,0.10185,38.138134200029555,-19.93570238789104,0.09636818786148638,96.40019964481347
0.0755,18.378,0.11965,38.146518286550915,-19.93570238789104,0.1671841013401263,69.85131623454605
0.07877,18.7576,0.11205,38.24288312726451,-19.93570238789104,0.4504192606265285,79.64825736582107
0.07883,18.5397,0.12205,38.24465128947944,-19.93570238789104,0.23075109841159858,67.1312034057002
0.07976,18.337,0.10315,38.27205780381084,-19.93570238789104,0.0006445840802022929,93.98564698192115
0.08162,18.511,0.10425,38.32687083247362,-19.93570238789104,0.11983155541742363,92.01272075864489
0.08223,18.52945,0.1223,38.34484714832539,-19.93570238789104,0.1203052395656492,66.85703091937108
0.08286,18.5179,0.1055,38.36341285158214,-19.93570238789104,0.09018953630890181,89.84524157139327
0.08328,18.7438,0.11605,38.374911246832575,-19.93570238789104,0.3045911410584665,74.25226576148205
0.08534,18.62285,0.1057,38.43066448095669,-19.93570238789104,0.12788790693434748,89.50556232317057
0.08575,18.608,0.10035,38.441760998427995,-19.93570238789104,0.10194138946304676,99.30365792471741
