z,mu_SN,mu_err,mu_model,residual
0.53532,23.06945,0.11085,23.101624452120102,-0.032174452120102615
0.77307,24.17605,0.17625,24.06811007346141,0.10793992653859164
0.3705,22.15255,0.1043,22.149592868281697,0.00295713171830414
0.69916,23.88895,0.1728,23.802929539511542,0.08602046048845935
0.3735,22.11185,0.1039,22.170219309501423,-0.058369309501422606
0.85298,24.3052,0.1508,24.32794499650605,-0.022744996506052217
0.60326,23.58805,0.1429,23.4146605378205,0.17338946217950024
0.53433,22.9223,0.1289,23.09678725375571,-0.17448725375571073
0.40048,22.2601,0.1151,22.349084406338402,-0.0889844063384011
0.3715,22.20135,0.10745,22.15648549982831,0.04486450017169119
0.83999,24.0253,0.15175,24.287402028673686,-0.2621020286736844
0.53278,23.059,0.11385,23.089196696413016,-0.03019669641301448
0.93225,24.704,0.21015,24.562690348139544,0.14130965186045685
0.55381,23.2838,0.1242,23.190432127252226,0.09336787274777336
0.84214,24.3261,0.1858,24.294155405929448,0.03194459407055206
0.72767,23.8687,0.19785,23.908351062548324,-0.03965106254832307
0.44255,22.67285,0.1137,22.606685042967218,0.06616495703278247
0.28251,21.5746,0.1073,21.46315048971437,0.11144951028563099
0.51961,23.03865,0.109,23.023838035379487,0.014811964620513152
1.0608,24.6873,0.16415,24.903569623500804,-0.21626962350080348
0.26849,21.24725,0.1051,21.33585926010743,-0.08860926010742887
0.2505,21.1763,0.1114,21.16323135185306,0.013068648146941086
0.69816,23.7924,0.2171,23.79915571385047,-0.006755713850470357
0.73012,23.7684,0.19115,23.91722026720547,-0.14882026720546904
0.99781,24.6122,0.0953,24.742109241630462,-0.12990924163046103
0.40946,22.451,0.10895,22.406129470696573,0.044870529303427276
0.12679,19.5429,0.11965,19.515933736199106,0.02696626380089384
0.25577,21.3344,0.1818,21.214954329792366,0.1194456702076323
0.08859,18.64345,0.10605,18.67861840266887,-0.03516840266886945
0.11782,19.19345,0.0991,19.343099962191676,-0.1496499621916776
0.18356,20.2951,0.1284,20.400721760917317,-0.10562176091731601
