p,q,dAIC,AIC,chi2,sqrtA
0.4125,0.6799999999999999,62.752521166319866,1202.5557790133566,1196.5557790133566,2.2457597298192074
0.41874999999999996,0.6799999999999999,62.1556724268205,1201.9589302738573,1195.9589302738573,2.239752866440898
0.425,0.6799999999999999,61.51625185253897,1201.3195096995757,1195.3195096995757,2.233884365720628
0.43125,0.6799999999999999,60.836032652797485,1200.6392904998343,1194.6392904998343,2.22815106545289
0.4375,0.6799999999999999,60.116755594871165,1199.920013441908,1193.920013441908,2.2225498700493413
0.44375,0.6799999999999999,59.36012838594729,1199.163386232984,1193.163386232984,2.2170777495390275
0.44999999999999996,0.6799999999999999,58.56782513428675,1198.3710829813235,1192.3710829813235,2.2117317385604394
0.45625,0.6799999999999999,57.741485886618875,1197.5447437336557,1191.5447437336557,2.2065089353468443
0.46249999999999997,0.6799999999999999,56.88271623875289,1196.6859740857897,1190.6859740857897,2.201406500706297
0.46875,0.6799999999999999,55.993087016401205,1195.796344863438,1189.796344863438,2.196421656997681
0.475,0.6799999999999999,55.07413402316479,1194.8773918702016,1188.8773918702016,2.191551687104069
0.48125,0.6799999999999999,54.127357852653404,1193.9306156996902,1187.9306156996902,2.1867939334046462
0.4875,0.6799999999999999,53.154223761712046,1192.9574816087488,1186.9574816087488,2.1821457967463784
0.49374999999999997,0.6799999999999999,52.15616160176046,1191.9594194487972,1185.9594194487972,2.177604735416548
0.5,0.6799999999999999,51.134565805266675,1190.9378236523035,1184.9378236523035,2.1731682641172347
0.50625,0.6799999999999999,50.090795424424186,1189.894053271461,1183.894053271461,2.1688339529427494
0.5125,0.6799999999999999,49.02617421912214,1188.829432066159,1182.829432066159,2.1645994263610087
0.51875,0.6799999999999999,47.94199079140208,1187.7452486384389,1181.7452486384389,2.1604623621997208
0.5249999999999999,0.6799999999999999,46.83949876357269,1186.6427566106095,1180.6427566106095,2.156420490638274
0.53125,0.6799999999999999,45.719916997285054,1185.5231748443218,1179.5231748443218,2.1524715932061085
0.5375,0.6799999999999999,44.584429850905735,1184.3876876979425,1178.3876876979425,2.1486135017883354
0.54375,0.6799999999999999,43.43418747257988,1183.2374453196167,1177.2374453196167,2.144844097639309
0.55,0.6799999999999999,42.27030612648696,1182.0735639735237,1176.0735639735237,2.1411613104047906
0.5562499999999999,0.6799999999999999,41.093868549832905,1180.8971263968697,1174.8971263968697,2.137563117153332
0.5625,0.6799999999999999,39.90592433821985,1179.7091821852566,1173.7091821852566,2.134047541417423
0.56875,0.6799999999999999,38.707490357099914,1178.5107482041367,1172.5107482041367,2.13061265224493
0.575,0.6799999999999999,37.499551177120566,1177.3028090241573,1171.3028090241573,2.127256563261294
0.58125,0.6799999999999999,36.28305953122435,1176.0863173782611,1170.0863173782611,2.123977431742927
0.5874999999999999,0.6799999999999999,35.05893679147789,1174.8621946385147,1168.8621946385147,2.1207734577021835
0.59375,0.6799999999999999,33.828073463653936,1173.6313313106907,1167.6313313106907,2.1176428829842817
0.6,0.6799999999999999,32.59132969771076,1172.3945875447475,1166.3945875447475,2.11458399037648
0.2,0.7,47.51929587392283,1187.3225537209596,1181.3225537209596,2.5790395161244604
0.20625000000000002,0.7,49.63242034689961,1189.4356781939364,1183.4356781939364,2.5654248861383344
0.21250000000000002,0.7,51.630670466635365,1191.4339283136721,1185.4339283136721,2.5521144697080556
0.21875,0.7,53.51591181330673,1193.3191696603435,1187.3191696603435,2.539102077377598
0.225,0.7,55.29005855377545,1195.0933164008122,1189.0933164008122,2.526381611013117
0.23125,0.7,56.955069549141854,1196.7583273961786,1190.7583273961786,2.513947063969586
0.23750000000000002,0.7,58.512944505082714,1198.3162023521195,1192.3162023521195,2.501792521196948
0.24375000000000002,0.7,59.965720173080626,1199.7689780201174,1193.7689780201174,2.489912159286154
0.25,0.7,61.31546661020798,1201.1187244572448,1195.1187244572448,2.4783002464555697
0.25625,0.7,62.564283504573496,1202.3675413516103,1196.3675413516103,2.466951142478444
0.2625,0.7,63.714296573068395,1203.5175544201052,1197.5175544201052,2.4558592985522663
0.26875,0.7,64.76765403749869,1204.5709118845355,1198.5709118845355,2.4450192571109906
0.275,0.7,65.72652318469295,1205.5297810317297,1199.5297810317297,2.4344256515812535
0.28125,0.7,66.59308701566124,1206.396344862698,1200.396344862698,2.4240732060838126
0.2875,0.7,67.36954098835304,1207.1727988353898,1201.1727988353898,2.4139567350815794
0.29375,0.7,68.05808985808926,1207.861347705126,1201.861347705126,2.404071142975698
0.3,0.7,68.66094461921375,1208.4642024662505,1202.4642024662505,2.39441142365123
0.30625,0.7,69.18031955106335,1208.9835773981001,1202.9835773981001,2.3849726599740904
0.3125,0.7,69.61842937085044,1209.4216872178872,1203.4216872178872,2.3757500232409465
0.31875,0.7,69.97748649562504,1209.7807443426618,1203.7807443426618,2.3667387725838656
0.325,0.7,70.25969841502274,1210.0629562620595,1204.0629562620595,2.3579342543315422
0.33125,0.7,70.46726517609363,1210.2705230231304,1204.2705230231304,2.349331901328997
0.3375,0.7,70.60237698109768,1210.4056348281345,1204.4056348281345,2.340927232217657
0.34375,0.7,70.66721189875875,1210.4704697457955,1204.4704697457955,2.33271585067777
0.35,0.7,70.66393368911008,1210.4671915361469,1204.4671915361469,2.3246934446351277
0.35625,0.7,70.5946897417241,1210.3979475887609,1204.3979475887609,2.316855785434076
0.3625,0.7,70.46160912676487,1210.2648669738016,1204.2648669738016,2.3091987269787873
0.36875,0.7,70.2668007580246,1210.0700586050614,1204.0700586050614,2.30171820484482
0.375,0.7,70.01235166680567,1209.8156095138424,1203.8156095138424,2.2944102353628892
0.38125,0.7,69.70032538524629,1209.503583232283,1203.503583232283,2.287270914676864
0.38749999999999996,0.7,69.33276043744877,1209.1360182844855,1203.1360182844855,2.2802964177779024
0.39375,0.7,68.91166893652871,1208.7149267835655,1202.7149267835655,2.2734829975166644
0.4,0.7,68.43903528552937,1208.2422931325661,1202.2422931325661,2.266826983595479
0.40625,0.7,67.91681497993409,1207.7200728269709,1201.7200728269709,2.260324781542337
0.4125,0.7,67.34693350936118,1207.150191356398,1201.150191356398,2.2539728716685095
0.41874999999999996,0.7,66.73128535586716,1206.534543202904,1200.534543202904,2.2477678080115906
0.425,0.7,66.07173308617007,1205.8749909332068,1199.8749909332068,2.2417062172656803
0.43125,0.7,65.37010653499442,1205.1733643820312,1199.1733643820312,2.235784797700391
0.4375,0.7,64.62820207661184,1204.4314599236486,1198.4314599236486,2.2300003180703327
0.44375,0.7,63.84778198164099,1203.6510398286778,1197.6510398286778,2.224349616516632
0.44999999999999996,0.7,63.030573856030514,1202.8338317030673,1196.8338317030673,2.218829599462035
0.45625,0.7,62.17827015916396,1201.9815280062007,1195.9815280062007,2.2134372405010487
0.46249999999999997,0.7,61.29252779794683,1201.0957856449836,1195.0957856449836,2.208169579286566
0.46875,0.7,60.3749677937501,1200.1782256407869,1194.1782256407869,2.203023720414293
0.475,0.7,59.42717501904099,1199.2304328660778,1193.2304328660778,2.1979968323063184
0.48125,0.7,58.450698000561715,1198.2539558475985,1192.2539558475985,2.1930861460950455
0.4875,0.7,57.44704878591483,1197.2503066329516,1191.2503066329516,2.188288954508685
0.49374999999999997,0.7,56.41770287042823,1196.220960717465,1190.220960717465,2.1836026107594164
0.5,0.7,55.364099181233314,1195.16735702827,1189.16735702827,2.1790245274353115
0.50625,0.7,54.28764011547946,1194.0908979625162,1188.0908979625162,2.1745521753970136
0.5125,0.7,53.18969162971234,1192.9929494767491,1186.9929494767491,2.17018308268013
0.51875,0.7,52.071583377436355,1191.8748412244731,1185.8748412244731,2.165914833404247
0.5249999999999999,0.7,50.93460889199696,1190.7378667390337,1184.7378667390337,2.161745066689386
0.53125,0.7,49.78002581192641,1189.5832836589632,1183.5832836589632,2.1576714755807287
0.5375,0.7,48.6090561460187,1188.4123139930555,1182.4123139930555,2.153691805982308
0.54375,0.7,47.422886575418715,1187.2261444224555,1181.2261444224555,2.14980385560038
0.55,0.7,46.222668790136595,1186.0259266371734,1180.0259266371734,2.146005472897094
0.5562499999999999,0.7,45.00951985743632,1184.812777704473,1178.812777704473,2.1422945560550617
0.5625,0.7,43.78452261964844,1183.5877804666852,1177.5877804666852,2.138669051953353
0.56875,0.7,42.54872611903943,1182.3519839660762,1176.3519839660762,2.135126955155421
0.575,0.7,41.30314604744399,1181.1064038944808,1175.1064038944808,2.1316663069094015
0.58125,0.7,40.048765218467,1179.8520230655038,1173.8520230655038,2.1282851941611955
0.5874999999999999,0.7,38.786534060122676,1178.5897919071595,1172.5897919071595,2.1249817485807085
0.59375,0.7,37.517371125899444,1177.3206289729362,1171.3206289729362,2.121754145601559
0.6,0.7,36.24216362229072,1176.0454214693275,1170.0454214693275,2.1186006034745657
0.2,0.72,51.51991672932627,1191.323174576363,1185.323174576363,2.598478076501752
0.20625000000000002,0.72,53.69722299472255,1193.5004808417593,1187.5004808417593,2.584366884487342
0.21250000000000002,0.72,55.75620550785629,1195.559463354893,1189.559463354893,2.570573160170453
0.21875,0.72,57.69877912104721,1197.502036968084,1191.502036968084,2.5570903627566426
0.225,0.72,59.52690941394826,1199.330167260985,1193.330167260985,2.5439120510718944
0.23125,0.72,61.242608648625946,1201.0458664956627,1195.0458664956627,2.531031883600905
0.23750000000000002,0.72,62.84793176943754,1202.6511896164743,1196.6511896164743,2.518443618463573
0.24375000000000002,0.72,64.34497245612874,1204.1482303031655,1198.1482303031655,2.506141113330126
0.25,0.72,65.73585923806172,1205.5391170850985,1199.5391170850985,2.4941183252756205
0.25625,0.72,67.0227516769744,1206.8260095240112,1200.8260095240112,2.482369310574589
0.2625,0.72,68.2078366250928,1208.0110944721296,1202.0110944721296,2.470888224436875
0.26875,0.72,69.29332456493785,1209.0965824119746,1203.0965824119746,2.4596693206857707
0.275,0.72,70.28144603657961,1210.0847038836164,1204.0847038836164,2.448706951379735
0.28125,0.72,71.17444815760109,1210.9777060046379,1204.9777060046379,2.437995566379078
0.2875,0.72,71.97459124046236,1211.7778490874991,1205.7778490874991,2.4275297128591298
0.29375,0.72,72.68414551146975,1212.4874033585065,1206.4874033585065,2.4173040347714894
0.3,0.72,73.30538793502433,1213.108645782061,1207.108645782061,2.4073132722550588
0.30625,0.72,73.84059914631075,1213.6438569933475,1207.6438569933475,2.3975522609986344
0.3125,0.72,74.2920604951455,1214.0953183421823,1208.0953183421823,2.3880159315568967
0.31875,0.72,74.66205120316113,1214.465309050198,1208.465309050198,2.3786993086217256
0.325,0.72,74.95284563611585,1214.7561034831526,1208.7561034831526,2.3695975102507725
0.33125,0.72,75.16671069263157,1214.9699685396683,1208.9699685396683,2.360705747055301
0.3375,0.72,75.30590331026633,1215.109161157303,1209.109161157303,2.352019321349328
0.34375,0.72,75.3726680894199,1215.1759259364567,1209.1759259364567,2.343533626262099
0.35,0.72,75.36923503518324,1215.17249288222,1209.17249288222,2.335244144815996
0.35625,0.72,75.29781741690522,1215.101075263942,1209.101075263942,2.3271464489719134
0.3625,0.72,75.16060974487868,1214.9638675919155,1208.9638675919155,2.319236198644215
0.36875,0.72,74.959785863266,1214.7630437103028,1208.7630437103028,2.3115091406873125
0.375,0.72,74.69749715806188,1214.5007550050987,1208.5007550050987,2.3039611078559235
0.38125,0.72,74.37587087862721,1214.179128725664,1208.179128725664,2.29658801774106
0.38749999999999996,0.72,73.9970085710861,1213.8002664181229,1207.8002664181229,2.2893858716837356
0.39375,0.72,73.56298462161817,1213.366242468655,1207.366242468655,2.2823507536683825
0.4,0.72,73.07584490750992,1212.8791027545467,1206.8791027545467,2.2754788291979184
0.40625,0.72,72.53760555359418,1212.340863400631,1206.340863400631,2.268766344152368
0.4125,0.72,71.95025179157142,1211.7535096386082,1205.7535096386082,2.2622096236329083
0.41874999999999996,0.72,71.31573691953417,1211.118994766571,1205.118994766571,2.25580507079314
0.425,0.72,70.63598135890584,1210.4392392059426,1204.4392392059426,2.249549165659357
0.43125,0.72,69.91287180585527,1209.716129652892,1203.716129652892,2.2434384639415423
0.4375,0.72,69.14826047420615,1208.951518321243,1202.951518321243,2.2374695958367274
0.44375,0.72,68.34396442671823,1208.147222273755,1202.147222273755,2.2316392648263235
0.44999999999999996,0.72,67.50176499160739,1207.3050228386442,1201.3050228386442,2.2259442464689885
0.45625,0.72,66.62340726108278,1206.4266651081196,1200.4266651081196,2.220381387190494
0.46249999999999997,0.72,65.71059966867756,1205.5138575157143,1199.5138575157143,2.214947603072031
0.46875,0.72,64.76501364208798,1204.5682714891248,1198.5682714891248,2.2096398786383156
0.475,0.72,63.78828332827379,1203.5915411753106,1197.5915411753106,2.2044552656467973
0.48125,0.72,62.78200538753367,1202.5852632345704,1196.5852632345704,2.199390881879223
0.4875,0.72,61.74773885330114,1201.550996700338,1195.550996700338,2.1944439099367252
0.49374999999999997,0.72,60.687005054430074,1200.4902629014668,1194.4902629014668,2.189611596039561
0.5,0.72,59.60128759677059,1199.4045454438074,1193.4045454438074,2.1848912488325714
0.50625,0.72,58.49203240086422,1198.295290247901,1192.295290247901,2.18028023819734
0.5125,0.72,57.36064779264666,1197.1639056396834,1191.1639056396834,2.175775994072016
0.51875,0.72,56.20850464410432,1196.011762491141,1190.011762491141,2.171376005279669
0.5249999999999999,0.72,55.03693656087967,1194.8401944079164,1188.8401944079164,2.1670778183660144
0.53125,0.72,53.84724011389062,1193.6504979609274,1187.6504979609274,2.1628790364472636
0.5375,0.72,52.64067511210624,1192.443932959143,1186.443932959143,2.158777318068833
0.54375,0.72,51.41846491368938,1191.2217227607262,1185.2217227607262,2.154770376075571
0.55,0.72,50.181796772793405,1189.9850546198302,1183.9850546198302,2.150855976494102
0.5562499999999999,0.72,48.93182221939264,1188.7350800664294,1182.7350800664294,2.147031937427874
0.5625,0.72,47.669657469596814,1187.4729153166336,1181.4729153166336,2.143296127965398
0.56875,0.72,46.39638386398906,1186.1996417110258,1180.1996417110258,2.1396464671021675
0.575,0.72,45.11304833162535,1184.9163061786621,1178.9163061786621,2.1360809226766686
0.58125,0.72,43.82066387740929,1183.623921724446,1177.623921724446,2.1325975103208643
0.5874999999999999,0.72,42.52021009064083,1182.3234679376776,1176.3234679376776,2.1291942924254914
0.59375,0.72,41.21263367264464,1181.0158915196814,1175.0158915196814,2.125869377120466
0.6,0.72,39.89884898146124,1179.702106828498,1173.702106828498,2.122620917270662
0.2,0.74,55.52754418618656,1195.3308020332233,1189.3308020332233,2.618057440966473
0.20625000000000002,0.74,57.76923168890903,1197.5724895359458,1191.5724895359458,2.6034428948290067
0.21250000000000002,0.74,59.889137012039555,1199.6923948590763,1193.6923948590763,2.5891593768718137
0.21875,0.74,61.88922409842189,1201.6924819454587,1195.6924819454587,2.575199982180104
0.225,0.74,63.77150979771818,1203.574767644755,1197.574767644755,2.561557914232416
0.23125,0.74,65.53805966662048,1205.3413175136573,1199.3413175136573,2.5482264847964955
0.23750000000000002,0.74,67.19098381594245,1206.9942416629792,1200.9942416629792,2.5351991137622014
0.24375000000000002,0.74,68.73243281333339,1208.5356906603702,1202.5356906603702,2.522469328912086
0.25,0.74,70.16459364979914,1209.967851496836,1203.967851496836,2.510030765630505
0.25625,0.74,71.48968577765436,1211.2929436246911,1205.2929436246911,2.497877166552263
0.2625,0.74,72.70995722702037,1212.5132150740571,1206.5132150740571,2.4860023811519394
0.26875,0.74,73.82768080735718,1213.630938654394,1207.630938654394,2.474400365275219
0.275,0.74,74.84515040002384,1214.6484082470606,1208.6484082470606,2.4630651806136354
0.28125,0.74,75.76467734726657,1215.5679351943033,1209.5679351943033,2.4519909941242912
0.2875,0.74,76.58858694249534,1216.3918447895321,1210.3918447895321,2.441172077396211
0.29375,0.74,77.31921502617388,1217.1224728732107,1211.1224728732107,2.4306028059650706
0.3,0.74,77.95890469110964,1217.7621625381464,1211.7621625381464,2.4202776585781662
0.30625,0.74,78.51000310040968,1218.3132609474465,1212.3132609474465,2.410191216411505
0.3125,0.74,78.97485842087099,1218.7781162679078,1212.7781162679078,2.400338162241031
0.31875,0.74,79.35581687407762,1219.1590747211144,1213.1590747211144,2.390713279569981
0.325,0.74,79.65521990699654,1219.4584777540333,1213.4584777540333,2.381311451714486
0.33125,0.74,79.87540148343828,1219.678659330475,1213.678659330475,2.372127660849505
0.3375,0.74,80.01868549727692,1219.8219433443137,1213.8219433443137,2.363156987017229
0.34375,0.74,80.08738330793472,1219.8906411549715,1213.8906411549715,2.354394607100118
0.35,0.74,80.08379139823046,1219.8870492452672,1213.8870492452672,2.3458357937607435
0.35625,0.74,80.01018915433974,1219.8134470013765,1213.8134470013765,2.33747591435057
0.3625,0.74,79.86883676721914,1219.672094614256,1213.672094614256,2.329310429789866
0.36875,0.74,79.66197325458461,1219.4652311016214,1213.4652311016214,2.3213348934208726
0.375,0.74,79.39181460216969,1219.1950724492065,1213.1950724492065,2.3135449498363543
0.38125,0.74,79.06055202273774,1218.8638098697745,1212.8638098697745,2.305936333685647
0.38749999999999996,0.74,78.67035033106254,1218.4736081780993,1212.4736081780993,2.2985048684602543
0.39375,0.74,78.22334643282943,1218.0266042798662,1212.0266042798662,2.2912464652610316
0.4,0.74,77.72164792522449,1217.5249057722613,1211.5249057722613,2.2841571215489687
0.40625,0.74,77.16733180675647,1216.9705896537932,1210.9705896537932,2.2772329198814854
0.4125,0.74,76.5624432936977,1216.3657011407345,1210.3657011407345,2.270470026636175
0.41874999999999996,0.74,75.90899474036337,1215.7122525874001,1209.7122525874001,2.2638646907238233
0.425,0.74,75.20896466032491,1215.0122225073617,1209.0122225073617,2.2574132422925066
0.43125,0.74,74.46429684552322,1214.26755469256,1208.26755469256,2.25111209142451
0.4375,0.74,73.6768995801608,1213.4801574271976,1207.4801574271976,2.2449577268277348
0.44375,0.74,72.84864494616227,1212.651902793199,1206.651902793199,2.2389467145232222
0.44999999999999996,0.74,71.98136821691696,1211.7846260639537,1205.7846260639537,2.2330756965303604
0.45625,0.74,71.07686733600372,1210.8801251830405,1204.8801251830405,2.2273413895512446
0.46249999999999997,0.74,70.1369024775097,1209.9401603245465,1203.9401603245465,2.2217405836556434
0.46875,0.74,69.1631956845738,1208.9664535316106,1202.9664535316106,2.2162701409679246
0.475,0.74,68.15743058276189,1207.9606884297987,1201.9606884297987,2.210926994357252
0.48125,0.74,67.12125216488084,1206.9245100119176,1200.9245100119176,2.2057081461322867
0.4875,0.74,66.05626664385886,1205.8595244908956,1199.8595244908956,2.2006106667415577
0.49374999999999997,0.74,64.96404137032687,1204.7672992173636,1198.7672992173636,2.195631693480633
0.5,0.74,63.846104811604846,1203.6493626586416,1197.6493626586416,2.1907684292071172
0.50625,0.74,62.703946588794906,1202.5072044358317,1196.5072044358317,2.186018141064468
0.5125,0.74,61.53901756876576,1201.3422754158025,1195.3422754158025,2.1813781592155594
0.51875,0.74,60.35273000785378,1200.1559878548906,1194.1559878548906,2.1768458755868547
0.5249999999999999,0.74,59.14645774417181,1198.9497155912086,1192.9497155912086,2.172418742623981
0.53125,0.74,57.92153643549318,1197.72479428253,1191.72479428253,2.168094272059474
0.5375,0.74,56.679263839737814,1196.4825216867746,1190.4825216867746,2.163870033693363
0.54375,0.74,55.420900135180545,1195.2241579822173,1189.2241579822173,2.1597436541872583
0.55,0.74,54.14766827756898,1193.9509261246058,1187.9509261246058,2.1557128158724894
0.5562499999999999,0.74,52.860754391429964,1192.6640122384667,1186.6640122384667,2.151775255572876
0.5625,0.74,51.56130819294049,1191.3645660399773,1185.3645660399773,2.1479287634425632
0.56875,0.74,50.250443441800144,1190.053701288837,1184.053701288837,2.144171181819404
0.575,0.74,48.92923841966444,1188.7324962667012,1182.7324962667012,2.14050040409425
0.58125,0.74,47.598736432769556,1187.4019942798063,1181.4019942798063,2.1369143735965084
0.5874999999999999,0.74,46.259946336477924,1186.0632041835147,1180.0632041835147,2.1334110824962718
0.59375,0.74,44.91384307956423,1184.717100926601,1178.717100926601,2.129988570723285
0.6,0.74,43.56136826615898,1183.3646261131958,1177.3646261131958,2.1266449249029686
0.2,0.76,59.542157565269235,1199.345415412306,1193.345415412306,2.6377785852563442
0.20625000000000002,0.76,61.84842472379637,1201.6516825708331,1195.6516825708331,2.6226538208588863
0.21250000000000002,0.76,64.0294422695224,1203.8327001165592,1197.8327001165592,2.6078739562848248
0.21875,0.76,66.08722305785795,1205.8904809048947,1199.8904809048947,2.5934317094235815
0.225,0.76,68.02383506911019,1207.827092916147,1201.827092916147,2.5793199158214595
0.23125,0.76,69.84139705140228,1209.644654898439,1203.644654898439,2.5655315284202778
0.23750000000000002,0.76,71.5420742126555,1211.3453320596923,1205.3453320596923,2.552059617232104
0.24375000000000002,0.76,73.12807397067127,1212.931331817708,1206.931331817708,2.5388973689509156
0.25,0.76,74.6016417697549,1214.4048996167917,1208.4048996167917,2.526038086502233
0.25625,0.76,75.96505697180123,1215.768314818838,1209.768314818838,2.5134751885318956
0.2625,0.76,77.22062882914383,1217.0238866761806,1211.0238866761806,2.5012022088353016
0.26875,0.76,78.3706925459021,1218.1739503929389,1212.1739503929389,2.4892127957286085
0.275,0.76,79.41760543399369,1219.2208632810305,1213.2208632810305,2.477500711363468
0.28125,0.76,80.36374316938759,1220.1670010164244,1214.1670010164244,2.4660598309870134
0.2875,0.76,81.21149615359536,1221.0147540006321,1215.0147540006321,2.4548841421489223
0.29375,0.76,81.96326598488645,1221.7665238319232,1215.7665238319232,2.4439677438574425
0.3,0.76,82.6214620430735,1222.4247198901103,1216.4247198901103,2.4333048456863864
0.30625,0.76,83.188498191279,1222.9917560383158,1216.9917560383158,2.4228897668351252
0.3125,0.76,83.66678959748401,1223.4700474445208,1217.4700474445208,2.4127169351437088
0.31875,0.76,84.05874967821342,1223.8620075252502,1217.8620075252502,2.402780886065269
0.325,0.76,84.36678716618167,1224.1700450132184,1218.1700450132184,2.393076261597905
0.33125,0.76,84.59330330328521,1224.396561150322,1218.396561150322,2.383597809178257
0.3375,0.76,84.74068915985526,1224.543947006892,1218.543947006892,2.3743403805390475
0.34375,0.76,84.81132308066958,1224.6145809277064,1218.6145809277064,2.365298930532809
0.35,0.76,84.80756825780827,1224.610826104845,1218.610826104845,2.356468515924078
0.35625,0.76,84.73177043006376,1224.5350282771005,1218.5350282771005,2.3478442941523063
0.3625,0.76,84.5862557082362,1224.389513555273,1218.389513555273,2.339421522067704
0.36875,0.76,84.37332852533495,1224.1765863723717,1218.1765863723717,2.331195554642275
0.375,0.76,84.09526971035825,1223.898527557395,1217.898527557395,2.3231618436581933
0.38125,0.76,83.75433468407186,1223.5575925311086,1217.5575925311086,2.31531593637572
0.38749999999999996,0.76,83.35275177488575,1223.1560096219225,1217.1560096219225,2.307653474182764
0.39375,0.76,82.89272065274895,1222.6959784997857,1216.6959784997857,2.3001701912281765
0.4,0.76,82.37641087869338,1222.1796687257302,1216.1796687257302,2.2928619130408174
0.40625,0.76,81.80596056749505,1221.6092184145318,1215.6092184145318,2.285724555136386
0.4125,0.76,81.18347516073663,1220.9867330077734,1214.9867330077734,2.2787541216139364
0.41874999999999996,0.76,80.51102630738364,1220.3142841544204,1214.3142841544204,2.2719467037439705
0.425,0.76,79.79065084885588,1219.5939086958927,1213.5939086958927,2.2652984785499175
0.43125,0.76,79.0243499054402,1218.827607752477,1212.827607752477,2.2588057073847687
0.4375,0.76,78.21408806082604,1218.0173459078628,1212.0173459078628,2.2524647345045405
0.44375,0.76,77.36179264141288,1217.1650504884497,1211.1650504884497,2.2462719856402225
0.44999999999999996,0.76,76.4693530870029,1216.2726109340397,1210.2726109340397,2.24022396656975
0.45625,0.76,75.53862040943864,1215.3418782564754,1209.3418782564754,2.2343172616915106
0.46249999999999997,0.76,74.5714067356846,1214.3746645827214,1208.3746645827214,2.2285485326008163
0.46875,0.76,73.5694849318711,1213.3727427789079,1207.3727427789079,2.22291451667069
0.475,0.76,72.53458830476416,1212.337846151801,1206.337846151801,2.217412025638273
0.48125,0.76,71.46841037716331,1211.2716682242,1205.2716682242,2.212037944198071
0.4875,0.76,70.37260473372339,1210.1758625807602,1204.1758625807602,2.206789228603211
0.49374999999999997,0.76,69.24878493373308,1209.0520427807699,1203.0520427807699,2.20166290527579
0.5,0.76,68.09852448741526,1207.901782334452,1201.901782334452,2.196656069427341
0.50625,0.76,66.92335689234233,1206.726614739379,1200.726614739379,2.1917658836903975
0.5125,0.76,65.7247757266498,1205.5280335736866,1199.5280335736866,2.1869895767620458
0.51875,0.76,64.50423479573851,1204.3074926427753,1198.3074926427753,2.1823244420602927
0.5249999999999999,0.76,63.263148329273236,1203.06640617631,1197.06640617631,2.1777678363940516
0.53125,0.76,62.00289122531717,1201.806149072354,1195.806149072354,2.173317178647443
0.5375,0.76,60.72479933853492,1200.5280571855717,1194.5280571855717,2.168969948479085
0.54375,0.76,59.43016980948369,1199.2334276565205,1193.2334276565205,2.164723685036975
0.55,0.76,58.120261432083225,1197.92351927912,1191.92351927912,2.1605759856895093
0.5562499999999999,0.76,56.79629505644266,1196.5995529034794,1190.5995529034794,2.1565245047731563
0.5625,0.76,55.45945402433699,1195.2627118713738,1189.2627118713738,2.1525669523572137
0.56875,0.76,54.11088463467149,1193.9141424817083,1187.9141424817083,2.148701093026066
0.575,0.76,52.75169663642123,1192.554954483458,1186.554954483458,2.144924744679298
0.58125,0.76,51.38296374658489,1191.1862215936217,1185.1862215936217,2.141235777349951
0.5874999999999999,0.76,50.005724190804585,1189.8089820378414,1183.8089820378414,2.137632112041238
0.59375,0.76,48.62098126440492,1188.4242391114417,1182.4242391114417,2.1341117195818873
0.6,0.76,47.22970391168337,1187.0329617587201,1181.0329617587201,2.1306726195003582
0.2,0.78,63.56373610048354,1203.3669939475203,1197.3669939475203,2.657642491573222
0.20625000000000002,0.78,65.93478030186634,1205.7380381489031,1199.7380381489031,2.642000572076042
0.21250000000000002,0.78,68.17709847388574,1207.9803563209225,1201.9803563209225,2.626717740085822
0.21875,0.78,70.29275221026023,1210.096010057297,1204.096010057297,2.611786322922202
0.225,0.78,72.28386048600805,1212.0871183330448,1206.0871183330448,2.5971987753322527
0.23125,0.78,74.15259514065951,1213.9558529876963,1207.9558529876963,2.582947679056272
0.23750000000000002,0.78,75.90117641279176,1215.7044342598285,1209.7044342598285,2.5690257423290084
0.24375000000000002,0.78,77.53186853521174,1217.3351263822485,1211.3351263822485,2.5554257993173533
0.25,0.78,79.04697539952872,1218.8502332465655,1212.8502332465655,2.542140809495691
0.25625,0.78,80.44883629826472,1220.2520941453015,1214.2520941453015,2.5291638569603023
0.2625,0.78,81.73982175206356,1221.5430795991003,1215.5430795991003,2.516488149684295
0.26875,0.78,82.92232942892315,1222.72558727596,1216.72558727596,2.5041070187147536
0.275,0.78,83.99878016182424,1223.802038008861,1217.802038008861,2.4920139173138316
0.28125,0.78,84.97161407048384,1224.7748719175206,1218.7748719175206,2.4802024200456887
0.2875,0.78,85.84328679239775,1225.6465446394345,1219.6465446394345,2.468666221811246
0.29375,0.78,86.61626582775625,1226.419523674793,1220.419523674793,2.4573991368328
0.3,0.78,87.29302700222661,1227.0962848492634,1221.0962848492634,2.446395097590646
0.30625,0.78,87.87605105106331,1227.6793088981,1221.6793088981,2.4356481537138905
0.3125,0.78,88.36782032745668,1228.1710781744935,1222.1710781744935,2.425152470827712
0.31875,0.78,88.77081563748607,1228.5740734845228,1222.5740734845228,2.4149023293593386
0.325,0.78,89.08751320359238,1228.8907710506292,1222.8907710506292,2.404892123305064
0.33125,0.78,89.320381757929,1229.1236396049658,1223.1236396049658,2.395116358960662
0.3375,0.78,89.47187976654436,1229.2751376135811,1223.2751376135811,2.3855696536175066
0.34375,0.78,89.54445278488606,1229.3477106319228,1223.3477106319228,2.3762467342267803
0.35,0.78,89.54053094467531,1229.343788791712,1223.343788791712,2.367142436034127
0.35625,0.78,89.46252657185437,1229.2657844188911,1223.2657844188911,2.358251701187038
